"","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","all.nba","mvp","Pos2"
"260",2002,"Jason Kidd","PG",28,"NJN",82,82,3056,19.1,0.484,0.32,0.217,4.7,17.2,10.9,42.5,3,0.5,18.7,22.5,3.1,5.8,8.9,0.14,2.8,2.2,5.1,5.4,445,1138,0.391,117,364,0.321,328,774,0.424,0.442,201,247,0.814,130,465,595,808,175,20,286,136,1208,1,0,"Guard"
"261",2002,"Paul Pierce","SG",24,"BOS",82,82,3302,22.3,0.57,0.325,0.402,2.6,16.5,9.4,15.7,2.4,2,11.4,29.3,7.3,5.6,12.9,0.187,3.9,1,4.9,5.7,707,1598,0.442,210,520,0.404,497,1078,0.461,0.508,520,643,0.809,81,485,566,261,154,86,241,237,2144,0.5,0,"Wing"
"262",2002,"Allen Iverson","SG",26,"PHI",60,59,2622,21.9,0.489,0.161,0.351,1.9,9.6,5.8,27.6,3.5,0.4,11,37.8,2.6,4.3,6.9,0.126,3.7,0.2,3.8,3.9,665,1669,0.398,78,268,0.291,587,1401,0.419,0.422,475,585,0.812,44,225,269,331,168,13,237,102,1883,0.5,0,"Wing"
"263",2002,"Gary Payton","PG",33,"SEA",82,82,3301,22.9,0.526,0.15,0.212,2.9,11.1,7.1,39.4,2.1,0.6,10.8,27.2,10.1,2.5,12.6,0.183,5.2,-0.6,4.6,5.5,737,1578,0.467,74,236,0.314,663,1342,0.494,0.49,267,335,0.797,80,316,396,737,131,26,209,179,1815,0.5,0,"Guard"
"264",2002,"Dirk Nowitzki","C",23,"DAL",76,76,2891,24.1,0.599,0.278,0.41,4.7,24,14.5,10.8,1.5,1.9,8.9,25.5,10.2,3.1,13.4,0.222,4.6,0.1,4.7,4.8,600,1258,0.477,139,350,0.397,461,908,0.508,0.532,440,516,0.853,120,635,755,186,83,77,145,222,1779,0.5,0,"Big"
"265",2002,"Kevin Garnett","PF",25,"MIN",81,81,3175,23.8,0.536,0.083,0.32,9,26.5,17.8,22.4,1.6,2.9,12.5,26,7.9,4.9,12.8,0.194,3.6,3.1,6.7,7,659,1401,0.47,37,116,0.319,622,1285,0.484,0.484,359,448,0.801,243,738,981,422,96,126,229,184,1714,0.5,0,"Big"
"266",2002,"Steve Nash","PG",27,"DAL",82,82,2837,20.7,0.602,0.315,0.269,2,7.9,5,36.1,1,0.1,15.8,23,9.5,0.3,9.9,0.167,5.4,-3.1,2.3,3.1,525,1088,0.483,156,343,0.455,369,745,0.495,0.554,260,293,0.887,50,204,254,634,53,4,229,164,1466,0.5,0,"Guard"
"267",2002,"Jermaine O'Neal","PF",23,"IND",72,72,2707,18.1,0.521,0.012,0.365,8,23.1,15.8,8.1,0.9,4.4,11.7,24.9,2.3,4.1,6.4,0.113,-1.3,1.5,0.2,1.5,543,1133,0.479,1,14,0.071,542,1119,0.484,0.48,284,413,0.688,188,569,757,118,45,166,174,269,1371,0.5,0,"Big"
"268",2002,"Chris Webber","PF",28,"SAC",54,54,2071,24.4,0.54,0.018,0.314,7.9,20.1,14.1,21.9,2.2,2.4,11.4,29,4.8,3.9,8.6,0.2,3.3,2.9,6.2,4.3,532,1075,0.495,5,19,0.263,527,1056,0.499,0.497,253,338,0.749,150,396,546,258,90,76,158,181,1322,0.5,0,"Big"
"269",2002,"Dikembe Mutombo","C",35,"PHI",80,80,2907,16,0.574,0,0.568,10,23.5,16.8,4.8,0.5,5,16.3,15.1,4.1,5.5,9.6,0.158,-1.5,2.9,1.3,2.5,321,641,0.501,0,0,0,321,641,0.501,0.501,278,364,0.764,254,609,863,83,29,190,156,242,920,0.5,0,"Big"
"270",2002,"Ben Wallace","C",27,"DET",80,80,2921,18.6,0.522,0.006,0.488,12.9,28.9,21,6.2,2.5,6.7,10.7,10.5,4.3,7.2,11.6,0.19,-0.6,6.5,5.9,5.9,255,480,0.531,0,3,0,255,477,0.535,0.531,99,234,0.423,318,721,1039,115,138,278,70,178,609,0.5,0,"Big"
"271",2001,"Allen Iverson","SG",25,"PHI",71,71,2979,24,0.518,0.169,0.397,1.9,8.3,5.2,23,3.2,0.5,10,35.9,7.3,4.5,11.8,0.19,5,-0.1,4.8,5.1,762,1813,0.42,98,306,0.32,664,1507,0.441,0.447,585,719,0.814,50,223,273,325,178,20,237,147,2207,1,1,"Wing"
"272",2001,"Shaquille O'Neal","C",28,"LAL",74,74,2924,30.2,0.574,0.001,0.684,11.3,24.8,18.1,18.8,0.8,4.9,10.5,31.6,11.1,3.9,14.9,0.245,5.7,1.6,7.3,6.8,813,1422,0.572,0,2,0,813,1420,0.573,0.572,499,972,0.513,291,649,940,277,47,204,218,256,2125,1,0,"Big"
"273",2001,"Chris Webber","PF",27,"SAC",70,70,2836,24.7,0.516,0.017,0.282,7,22.1,14.8,20.6,1.7,2.8,9.6,31.6,5.8,5.2,11,0.186,2.6,2.4,4.9,4.9,786,1635,0.481,2,28,0.071,784,1607,0.488,0.481,324,461,0.703,179,598,777,294,93,118,195,226,1898,1,0,"Big"
"274",2001,"Tim Duncan","PF",24,"SAS",82,82,3174,23.8,0.536,0.019,0.471,9.7,25.1,17.8,15.3,1.2,4.2,12.5,28.7,6.2,7.1,13.2,0.2,1.8,3.6,5.4,5.9,702,1406,0.499,7,27,0.259,695,1379,0.504,0.502,409,662,0.618,259,738,997,245,70,192,242,247,1820,1,0,"Big"
"275",2001,"Jason Kidd","PG",27,"PHO",77,76,3065,19.4,0.51,0.211,0.367,3.3,15.2,9.1,41.2,2.8,0.5,18.3,22.7,4.2,5.4,9.6,0.15,2.7,2.1,4.8,5.3,451,1097,0.411,69,232,0.297,382,865,0.442,0.443,328,403,0.814,91,403,494,753,166,23,286,171,1299,1,0,"Guard"
"276",2001,"Vince Carter","SF",24,"TOR",75,75,2979,25,0.551,0.24,0.303,6.5,9.3,7.9,19.2,2,1.9,8.2,30.7,10.3,2.6,12.9,0.208,7.7,-0.6,7,6.8,762,1656,0.46,162,397,0.408,600,1259,0.477,0.509,384,502,0.765,176,240,416,291,114,82,167,205,2070,0.5,0,"Wing"
"277",2001,"Tracy McGrady","SG",21,"ORL",77,77,3087,24.9,0.521,0.096,0.34,6.7,14.3,10.4,22.8,1.9,2.8,9.1,31.2,8.3,3.9,12.2,0.189,4.7,0.9,5.6,5.9,788,1724,0.457,59,166,0.355,729,1558,0.468,0.474,430,587,0.733,192,388,580,352,116,118,198,160,2065,0.5,0,"Wing"
"278",2001,"Kobe Bryant","SG",22,"LAL",68,68,2783,24.5,0.552,0.132,0.369,4.3,11.8,8.1,23,2.1,1.1,11.1,31.8,9.2,2.2,11.3,0.196,5.3,-1,4.2,4.4,701,1510,0.464,61,200,0.305,640,1310,0.489,0.484,475,557,0.853,104,295,399,338,114,43,220,222,1938,0.5,0,"Wing"
"279",2001,"Karl Malone","PF",37,"UTA",81,81,2895,24.7,0.572,0.004,0.503,5,23.3,14.3,24.1,1.7,1.7,12.9,30,9.1,4,13.1,0.217,4.2,1.7,5.9,5.8,670,1345,0.498,2,5,0.4,668,1340,0.499,0.499,536,676,0.793,114,555,669,361,93,62,244,216,1878,0.5,0,"Big"
"280",2001,"Gary Payton","PG",32,"SEA",79,79,3244,22.1,0.522,0.171,0.223,2.6,10.1,6.4,36.6,2.1,0.6,10.7,27.2,9.1,1.7,10.8,0.16,5.4,-1.1,4.3,5.1,725,1591,0.456,102,272,0.375,623,1319,0.472,0.488,271,354,0.766,73,288,361,642,127,26,209,184,1823,0.5,0,"Guard"
"281",2001,"Ray Allen","SG",25,"MIL",82,82,3129,22.9,0.61,0.357,0.299,3.7,11.8,7.8,20.4,2.1,0.5,12.1,24.4,11.5,2.2,13.7,0.211,6.5,-0.9,5.6,6,628,1309,0.48,202,467,0.433,426,842,0.506,0.557,348,392,0.888,101,327,428,374,124,20,204,192,1806,0.5,0,"Wing"
"282",2001,"Kevin Garnett","PF",24,"MIN",81,81,3202,23.9,0.531,0.045,0.317,7.7,25.3,16.4,21.8,1.8,3.2,12,27,7,4.8,11.8,0.176,3,2.7,5.7,6.2,704,1475,0.477,19,66,0.288,685,1409,0.486,0.484,357,467,0.764,219,702,921,401,111,145,230,204,1784,0.5,0,"Big"
"283",2001,"Dirk Nowitzki","PF",22,"DAL",82,82,3125,22.8,0.601,0.313,0.431,4.4,22.1,13.5,9.4,1.3,2.3,9.5,23.8,10.3,4.3,14.6,0.224,4.3,0.5,4.7,5.3,591,1247,0.474,151,390,0.387,440,857,0.513,0.534,451,538,0.838,119,635,754,173,79,101,156,245,1784,0.5,0,"Big"
"284",2001,"David Robinson","C",35,"SAS",80,80,2371,23.7,0.559,0.001,0.571,10.4,22,16.5,8.8,1.8,5.8,10.6,22.8,6.4,5.7,12.1,0.246,1.4,4.1,5.5,4.5,400,823,0.486,0,1,0,400,822,0.487,0.486,351,470,0.747,208,483,691,116,80,197,122,212,1151,0.5,0,"Big"
"285",2001,"Dikembe Mutombo","C",34,"TOT",75,75,2591,17.5,0.547,0,0.523,13.3,30.5,21.9,4.7,0.6,5.6,17.4,14.3,3.4,4.7,8.1,0.151,-1.7,3.2,1.4,2.2,269,556,0.484,0,0,0,269,556,0.484,0.484,211,291,0.725,307,708,1015,76,29,203,144,204,749,0.5,0,"Big"
"286",2000,"Shaquille O'Neal","C",27,"LAL",79,79,3163,30.6,0.578,0.001,0.495,11.5,24.8,18.3,19.3,0.6,5.3,9.9,31.2,11.7,7,18.6,0.283,6.2,3.5,9.7,9.3,956,1665,0.574,0,1,0,956,1664,0.575,0.574,432,824,0.524,336,742,1078,299,36,239,223,255,2344,1,1,"Big"
"287",2000,"Gary Payton","PG",31,"SEA",82,82,3425,23.6,0.535,0.312,0.254,3.2,13.9,8.5,37.7,2.3,0.4,10.8,26.8,10.5,3.5,13.9,0.195,6.7,0.1,6.8,7.6,747,1666,0.448,177,520,0.34,570,1146,0.497,0.502,311,423,0.735,100,429,529,732,153,18,224,178,1982,1,0,"Guard"
"288",2000,"Kevin Garnett","PF",23,"MIN",81,81,3243,23.6,0.545,0.053,0.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,6.1,5.6,11.6,0.172,3.1,3,6.1,6.6,759,1526,0.497,30,81,0.37,729,1445,0.504,0.507,309,404,0.765,223,733,956,401,120,126,268,205,1857,1,0,"Big"
"289",2000,"Tim Duncan","PF",23,"SAS",74,74,2875,24.8,0.555,0.009,0.471,10.8,24.8,18.1,15.5,1.2,4,13.5,28.7,6.7,6.4,13,0.218,2.6,3.5,6.1,5.9,628,1281,0.49,1,11,0.091,627,1270,0.494,0.491,459,603,0.761,262,656,918,234,66,165,242,210,1716,1,0,"Big"
"290",2000,"Jason Kidd","PG",26,"PHO",67,67,2616,18.4,0.498,0.194,0.287,4.2,16.1,10.3,40.1,2.6,0.8,19,20,3.7,4.8,8.5,0.156,1.7,2.4,4.1,4.1,350,855,0.409,56,166,0.337,294,689,0.427,0.442,203,245,0.829,96,387,483,678,134,28,226,148,959,1,0,"Guard"
"291",2000,"Vince Carter","SF",23,"TOR",82,82,3126,23.4,0.543,0.139,0.325,5.2,12.1,8.5,20.5,1.8,2.1,8.4,30,9.1,2.7,11.8,0.182,5.2,-0.6,4.6,5.2,788,1696,0.465,95,236,0.403,693,1460,0.475,0.493,436,551,0.791,150,326,476,322,110,92,178,263,2107,0.5,0,"Wing"
"292",2000,"Karl Malone","PF",36,"UTA",82,82,2947,27.1,0.582,0.005,0.501,7.1,24.7,16.1,20.9,1.4,1.9,11.4,31.9,10.7,4.5,15.3,0.249,5.2,1.7,6.9,6.6,752,1476,0.509,2,8,0.25,750,1468,0.511,0.51,589,739,0.797,169,610,779,304,79,71,231,229,2095,0.5,0,"Big"
"293",2000,"Allen Iverson","SG",24,"PHI",70,70,2853,20,0.496,0.151,0.358,2.7,7.7,5.2,23,2.6,0.1,10.3,34.4,3.3,3.6,6.9,0.116,3.4,-0.8,2.6,3.3,729,1733,0.421,89,261,0.341,640,1472,0.435,0.446,442,620,0.713,71,196,267,328,144,5,230,162,1989,0.5,0,"Wing"
"294",2000,"Grant Hill","SF",27,"DET",74,74,2776,24.5,0.565,0.069,0.425,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,8.1,2.6,10.7,0.185,4.6,0.2,4.8,4.7,696,1422,0.489,34,98,0.347,662,1324,0.5,0.501,480,604,0.795,97,393,490,385,103,43,240,190,1906,0.5,0,"Wing"
"295",2000,"Chris Webber","PF",26,"SAC",75,75,2880,23.4,0.53,0.061,0.267,6.8,21.8,14.3,21.1,2,2.9,11.2,28.2,5.7,5,10.7,0.179,2.8,3.1,5.9,5.7,748,1548,0.483,27,95,0.284,721,1453,0.496,0.492,311,414,0.751,189,598,787,345,120,128,218,264,1834,0.5,0,"Big"
"296",2000,"Alonzo Mourning","C",29,"MIA",79,78,2748,25.8,0.596,0.003,0.492,9.5,21.6,15.9,8.7,0.8,7.8,13.1,28.1,7.3,5.6,12.9,0.226,1.7,2.9,4.6,4.6,652,1184,0.551,0,4,0,652,1180,0.553,0.551,414,582,0.711,215,538,753,123,40,294,217,308,1718,0.5,0,"Big"
"297",2000,"Stephon Marbury","PG",22,"NJN",74,74,2881,20.7,0.528,0.177,0.407,2.3,7.2,4.6,39,2,0.4,14.8,28.2,6.1,1.2,7.4,0.123,4.1,-2.3,1.8,2.8,569,1317,0.432,66,233,0.283,503,1084,0.464,0.457,436,536,0.813,61,179,240,622,112,15,270,195,1640,0.5,0,"Guard"
"298",2000,"Kobe Bryant","SG",21,"LAL",66,62,2524,21.7,0.546,0.122,0.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,6.1,4.5,10.6,0.202,3.6,1.7,5.3,4.7,554,1183,0.468,46,144,0.319,508,1039,0.489,0.488,331,403,0.821,108,308,416,323,106,62,182,220,1485,0.5,0,"Wing"
"299",2000,"Eddie Jones","SG",28,"CHH",72,72,2807,19.9,0.555,0.305,0.374,3.3,10.3,6.9,19,3.5,1.2,10.9,23.4,5.7,4.4,10.1,0.172,3.9,1.4,5.3,5.2,478,1119,0.427,128,341,0.375,350,778,0.45,0.484,362,419,0.864,81,262,343,305,192,49,160,176,1446,0.5,0,"Wing"
"300",2000,"David Robinson","C",34,"SAS",80,80,2557,24.6,0.568,0.002,0.496,9,24.5,17.1,10.3,2,4.9,11.6,25.6,6.2,6.4,12.7,0.238,1.6,3.9,5.5,4.8,528,1031,0.512,0,2,0,528,1029,0.513,0.512,371,511,0.726,193,577,770,142,97,183,164,247,1427,0.5,0,"Big"
"301",1999,"Allen Iverson","SG",23,"PHI",48,48,1990,22.2,0.508,0.188,0.449,3.8,10.1,6.9,24.2,3,0.3,11.7,32.6,4.3,2.9,7.2,0.173,4.9,-0.3,4.6,3.3,435,1056,0.412,58,199,0.291,377,857,0.44,0.439,356,474,0.751,66,170,236,223,110,7,167,98,1284,1,0,"Wing"
"302",1999,"Karl Malone","PF",35,"UTA",49,49,1832,25.6,0.577,0.001,0.602,7.7,22.1,15.4,23,1.9,1.2,13.8,30.5,6.2,3.4,9.6,0.252,4.5,2.3,6.8,4.1,393,797,0.493,0,1,0,393,796,0.494,0.493,378,480,0.788,107,356,463,201,62,28,162,134,1164,1,1,"Big"
"303",1999,"Tim Duncan","PF",22,"SAS",50,50,1963,23.2,0.541,0.008,0.424,9.7,22.2,16.3,12.1,1.2,4.4,12.7,27.2,4,4.7,8.7,0.213,1.5,3.4,4.9,3.4,418,845,0.495,1,7,0.143,417,838,0.498,0.495,247,358,0.69,159,412,571,121,45,126,146,147,1084,1,0,"Big"
"304",1999,"Alonzo Mourning","C",28,"MIA",46,46,1753,24.6,0.563,0.003,0.667,12.3,22,17.5,8.7,1.1,7.7,14.5,27.1,4,3.9,7.9,0.216,1,3.8,4.8,3,324,634,0.511,0,2,0,324,632,0.513,0.511,276,423,0.652,166,341,507,74,34,180,139,161,924,1,0,"Big"
"305",1999,"Jason Kidd","PG",25,"PHO",50,50,2060,22.5,0.527,0.176,0.342,4.8,14.5,9.6,44,3,0.7,15.7,21.4,5.8,2.3,8.1,0.188,4.7,1.1,5.8,4.1,310,698,0.444,45,123,0.366,265,575,0.461,0.476,181,239,0.757,87,252,339,539,114,19,150,108,846,1,0,"Guard"
"306",1999,"Shaquille O'Neal","C",26,"LAL",49,49,1705,30.6,0.584,0.001,0.563,13.1,22.6,18,14.4,1.1,3.5,10,32.4,7.2,1.9,9,0.255,6.2,0.1,6.3,3.6,510,885,0.576,0,1,0,510,884,0.577,0.576,269,498,0.54,187,338,525,114,36,82,122,155,1289,0.5,0,"Big"
"307",1999,"Gary Payton","PG",30,"SEA",50,50,2008,23.1,0.519,0.304,0.299,3.5,10.6,7,41.3,2.9,0.4,12.9,27.1,6,1.2,7.2,0.172,6.3,-0.9,5.4,3.8,401,923,0.434,83,281,0.295,318,642,0.495,0.479,199,276,0.721,62,182,244,436,109,12,154,115,1084,0.5,0,"Guard"
"308",1999,"Antonio McDyess","C",24,"DEN",50,50,1937,21.7,0.515,0.01,0.383,9.7,22.8,16,8.7,2,4.2,11.8,27.3,2.9,1.3,4.2,0.105,0.1,0.6,0.7,1.3,415,882,0.471,1,9,0.111,414,873,0.474,0.471,230,338,0.68,168,369,537,82,73,115,138,175,1061,0.5,0,"Big"
"309",1999,"Grant Hill","SF",26,"DET",50,50,1852,23.9,0.543,0.017,0.473,4.3,19.3,11.7,33.6,2.4,1.2,16,29.6,4.5,2.8,7.3,0.189,4,2.1,6,3.8,384,802,0.479,0,14,0,384,788,0.487,0.479,285,379,0.752,65,290,355,300,80,27,184,114,1053,0.5,0,"Wing"
"310",1999,"Kobe Bryant","SG",20,"LAL",50,50,1896,18.9,0.549,0.13,0.375,3.3,12.7,8.1,17.5,2,1.9,14.7,25.3,3.7,1.5,5.2,0.13,2,0.3,2.3,2.1,362,779,0.465,27,101,0.267,335,678,0.494,0.482,245,292,0.839,53,211,264,190,72,50,157,153,996,0.5,0,"Wing"
"311",1999,"Kevin Garnett","PF",22,"MIN",47,47,1780,22.4,0.493,0.016,0.229,9.7,22,15.4,21.3,2.3,3.5,12,27.8,2.4,3,5.4,0.146,2.5,3.2,5.7,3.5,414,900,0.46,4,14,0.286,410,886,0.463,0.462,145,206,0.704,166,323,489,202,78,83,135,152,977,0.5,0,"Big"
"312",1999,"Hakeem Olajuwon","C",36,"HOU",50,50,1784,23.1,0.559,0.018,0.375,7.4,22.8,15.7,9.5,2.5,4.8,14.1,25.9,3.2,3.3,6.5,0.175,0,2.8,2.9,2.2,373,725,0.514,4,13,0.308,369,712,0.518,0.517,195,272,0.717,106,372,478,88,82,123,139,160,945,0.5,0,"Big"
"313",1999,"Chris Webber","PF",25,"SAC",42,42,1719,19.5,0.491,0.044,0.224,9.2,24.2,16.7,17.8,1.7,3.3,14.8,24.9,1,2.7,3.6,0.102,0,3,3,2.1,378,778,0.486,4,34,0.118,374,744,0.503,0.488,79,174,0.454,149,396,545,173,60,89,148,145,839,0.5,0,"Big"
"314",1999,"Tim Hardaway","PG",32,"MIA",48,48,1772,18.8,0.511,0.414,0.198,1.1,8.7,5.2,39.6,1.8,0.3,13.8,26.5,3.4,1.9,5.4,0.146,4.5,-1.6,3,2.2,301,752,0.4,112,311,0.36,189,441,0.429,0.475,121,149,0.812,15,137,152,352,57,6,131,102,835,0.5,0,"Guard"
"315",1999,"John Stockton","PG",36,"UTA",50,50,1410,21.9,0.571,0.122,0.412,2.9,9.3,6.3,48.3,3.2,0.7,18.5,20.1,4.2,2.2,6.4,0.217,4,-0.1,3.9,2.1,200,410,0.488,16,50,0.32,184,360,0.511,0.507,137,169,0.811,31,115,146,374,81,13,110,107,553,0.5,0,"Guard"
"316",1998,"Michael Jordan","SG",34,"CHI",82,82,3181,25.2,0.533,0.067,0.381,4.7,12.5,8.5,18,2.4,1,7.7,33.7,10.4,5.4,15.8,0.238,4.6,0,4.6,5.3,881,1893,0.465,30,126,0.238,851,1767,0.482,0.473,565,721,0.784,130,345,475,283,141,45,185,151,2357,1,1,"Wing"
"317",1998,"Karl Malone","PF",34,"UTA",81,81,3030,27.9,0.597,0.004,0.56,8.3,24.8,17.1,20.9,1.7,1.7,11.9,31.8,12.1,4.3,16.4,0.259,5.7,1.4,7,6.9,780,1472,0.53,2,6,0.333,778,1466,0.531,0.531,628,825,0.761,189,645,834,316,96,70,247,237,2190,1,0,"Big"
"318",1998,"Tim Duncan","PF",21,"SAS",82,82,3204,22.6,0.577,0.008,0.375,10.5,23.8,17.6,13.7,0.9,4.5,15.7,26,5.6,7.2,12.8,0.192,1.8,3.7,5.5,6,706,1287,0.549,0,10,0,706,1277,0.553,0.549,319,482,0.662,274,703,977,224,55,206,279,254,1731,1,0,"Big"
"319",1998,"Shaquille O'Neal","C",25,"LAL",60,57,2175,28.8,0.587,0,0.594,11.1,24,17.7,13.5,0.9,4.6,10.8,32.9,6.7,3.4,10.2,0.224,3.8,0.8,4.6,3.6,670,1147,0.584,0,0,0,670,1147,0.584,0.584,359,681,0.527,208,473,681,142,39,144,175,193,1699,1,0,"Big"
"320",1998,"Gary Payton","PG",29,"SEA",82,82,3145,21.6,0.544,0.311,0.293,3,11.2,7.1,36.7,3.1,0.4,13.7,24.6,8.5,4,12.5,0.19,4.9,0.1,5,5.6,579,1278,0.453,134,397,0.338,445,881,0.505,0.505,279,375,0.744,77,299,376,679,185,18,229,195,1571,1,0,"Guard"
"321",1998,"Glen Rice","SF",30,"CHH",82,82,3295,17.4,0.568,0.216,0.364,3.3,9.6,6.5,9.9,1.3,0.5,10.2,25.1,7.4,2,9.3,0.136,2.6,-1.9,0.7,2.3,634,1386,0.457,130,300,0.433,504,1086,0.464,0.504,428,504,0.849,89,264,353,182,77,22,182,200,1826,0.5,0,"Wing"
"322",1998,"Grant Hill","SF",25,"DET",81,81,3294,21.2,0.52,0.015,0.475,3.3,19.3,11.3,31.5,2.4,1.2,14.8,27.3,5.2,5.1,10.2,0.149,2.4,2.4,4.8,5.6,615,1361,0.452,3,21,0.143,612,1340,0.457,0.453,479,647,0.74,93,530,623,551,143,53,285,196,1712,0.5,0,"Wing"
"323",1998,"Mitch Richmond","SG",32,"SAC",70,70,2569,20.4,0.569,0.274,0.386,2.1,7.9,5,20.2,1.8,0.4,11.3,27.8,6.6,1.3,7.9,0.148,4.7,-2.3,2.3,2.8,543,1220,0.445,130,334,0.389,413,886,0.466,0.498,407,471,0.864,50,179,229,279,88,15,181,154,1623,0.5,0,"Wing"
"324",1998,"Reggie Miller","SG",32,"IND",81,81,2795,19.8,0.619,0.353,0.407,2.1,7.6,5,11.1,1.5,0.3,9.1,23.9,9.2,2.8,12,0.206,5.3,-1.1,4.3,4.4,516,1081,0.477,164,382,0.429,352,699,0.504,0.553,382,440,0.868,46,186,232,171,78,11,128,148,1578,0.5,0,"Wing"
"325",1998,"Vin Baker","C",26,"SEA",82,82,2944,20.4,0.564,0.006,0.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,0.169,1.9,0.2,2,3,631,1164,0.542,1,7,0.143,630,1157,0.545,0.543,311,526,0.591,286,370,656,152,91,86,174,278,1574,0.5,0,"Big"
"326",1998,"David Robinson","C",32,"SAS",73,73,2457,27.8,0.581,0.004,0.62,12,23.7,18.2,15.9,1.4,5.5,13,29.7,7.8,6,13.8,0.269,3.7,4.1,7.8,6.1,544,1065,0.511,1,4,0.25,543,1061,0.512,0.511,485,660,0.735,239,536,775,199,64,192,202,204,1574,0.5,0,"Big"
"327",1998,"Tim Hardaway","PG",31,"MIA",81,81,3031,20.6,0.53,0.341,0.254,1.9,9.4,5.8,41.3,2.4,0.4,13.5,25.6,7.9,3.8,11.7,0.185,5.1,-0.5,4.6,5.1,558,1296,0.431,155,442,0.351,403,854,0.472,0.49,257,329,0.781,48,251,299,672,136,16,224,200,1528,0.5,0,"Guard"
"328",1998,"Rod Strickland","PG",31,"WAS",76,76,3020,19.6,0.501,0.042,0.435,4.1,11.4,7.6,43.1,2.2,0.6,16.5,23.7,5.1,3,8.1,0.129,2.5,0.1,2.6,3.5,490,1130,0.434,12,48,0.25,478,1082,0.442,0.439,357,492,0.726,112,293,405,801,126,25,266,182,1349,0.5,0,"Guard"
"329",1998,"Dikembe Mutombo","C",31,"ATL",82,82,2917,19.8,0.584,0,0.608,11.5,25.6,18.8,4.8,0.6,6.6,15.1,17.6,5.6,5.2,10.8,0.177,-0.2,2.7,2.5,3.3,399,743,0.537,0,0,0,399,743,0.537,0.537,303,452,0.67,276,656,932,82,34,277,168,254,1101,0.5,0,"Big"
"330",1998,"Scottie Pippen","SF",32,"CHI",44,44,1652,20.4,0.533,0.273,0.274,3.7,12.1,7.9,26.5,2.6,1.9,12.1,24.4,3.7,3,6.6,0.193,4,1.8,5.8,3.2,315,704,0.447,61,192,0.318,254,512,0.496,0.491,150,193,0.777,53,174,227,254,79,43,109,116,841,0.5,0,"Wing"
"331",1997,"Michael Jordan","SG",33,"CHI",82,82,3106,27.8,0.567,0.157,0.304,4.2,13.2,8.8,21.2,2.4,1.1,7.2,33.2,13.3,5,18.3,0.283,6.5,0.2,6.7,6.8,920,1892,0.486,111,297,0.374,809,1595,0.507,0.516,480,576,0.833,113,369,482,352,140,44,166,156,2431,1,0,"Wing"
"332",1997,"Karl Malone","PF",33,"UTA",82,82,2998,28.9,0.6,0.008,0.439,8.5,24.2,16.8,24.5,2,1.3,11.1,32.7,11.6,5.1,16.7,0.268,6.2,2.2,8.5,7.9,864,1571,0.55,0,13,0,864,1558,0.555,0.55,521,690,0.755,193,616,809,368,113,48,233,217,2249,1,1,"Big"
"333",1997,"Hakeem Olajuwon","C",34,"HOU",78,78,2852,22.7,0.558,0.011,0.313,7.4,21,14.5,16.2,2.1,4.5,14.8,30.4,3.5,5.6,9.1,0.154,-0.2,3.4,3.2,3.7,727,1426,0.51,5,16,0.313,722,1410,0.512,0.512,351,446,0.787,173,543,716,236,117,173,281,249,1810,1,0,"Big"
"334",1997,"Grant Hill","SF",24,"DET",80,80,3147,25.5,0.556,0.026,0.503,5,23.1,14.2,36,2.6,1.3,14.4,28.3,8.7,5.9,14.6,0.223,4.3,3.7,8,7.9,625,1259,0.496,10,33,0.303,615,1226,0.502,0.5,450,633,0.711,123,598,721,583,144,48,259,186,1710,1,0,"Wing"
"335",1997,"Tim Hardaway","PG",30,"MIA",81,81,3136,20.8,0.532,0.426,0.263,1.9,8.5,5.2,41.9,2.6,0.2,13,26.6,7.9,5,12.9,0.198,5.3,-0.2,5.1,5.6,575,1384,0.415,203,590,0.344,372,794,0.469,0.489,291,364,0.799,49,228,277,695,151,9,230,165,1644,1,0,"Guard"
"336",1997,"Glen Rice","SF",29,"CHH",79,78,3362,19.7,0.605,0.291,0.354,2.5,8.8,5.7,8.8,1.2,0.6,9.2,26.9,9.6,1.2,10.8,0.154,4.1,-2.8,1.2,2.7,722,1513,0.477,207,440,0.47,515,1073,0.48,0.546,464,535,0.867,67,251,318,160,72,26,177,190,2115,0.5,0,"Wing"
"337",1997,"Mitch Richmond","SG",31,"SAC",81,81,3125,21.6,0.578,0.302,0.337,2.2,9.8,6,20.6,2,0.6,11.6,29.4,8.7,2.1,10.8,0.166,5.2,-1.9,3.3,4.2,717,1578,0.454,204,477,0.428,513,1101,0.466,0.519,457,531,0.861,59,260,319,338,118,24,237,211,2095,0.5,0,"Wing"
