"","rk","Player","totalPL"
"1797",1797,"Art Harris",0.052136526189154
"1798",1798,"Al Tucker",0.0521101717556715
"1799",1799,"Daniel Ewing",0.0517951637128142
"1800",1800,"Lennie Rosenbluth",0.0516512724167053
"1801",1801,"Tom Payne",0.0513833466628841
"1802",1802,"Trevor Ruffin",0.0511560747158284
"1803",1803,"Winston Bennett",0.0509300857607793
"1804",1804,"Bo Lamar",0.0507542772940085
"1805",1805,"George McCloud",0.0507524658337187
"1806",1806,"Norm Swanson",0.0505612814241782
"1807",1807,"Shawnelle Scott",0.050352802866117
"1808",1808,"Malik Sealy",0.0502081377310192
"1809",1809,"Rickey Brown",0.0501562468341354
"1810",1810,"Renaldo Balkman",0.0500378729721071
"1811",1811,"Bob Carney",0.0498919233276741
"1812",1812,"Alvin Robertson",0.0497096297372882
"1813",1813,"Shareef Abdur-Rahim",0.0495024590082756
"1814",1814,"Luis Montero",0.0494084528099257
"1815",1815,"Sam Dekker",0.0492350935465882
"1816",1816,"Troy Murphy",0.0491819970179162
"1817",1817,"Jim Spanarkel",0.0489558064733961
"1818",1818,"Anthony Roberson",0.0485757356499298
"1819",1819,"Wayne Ellington",0.0485482795191726
"1820",1820,"Ray Tolbert",0.0485463800478988
"1821",1821,"Marty Conlon",0.0484906855833288
"1822",1822,"Bryce Drew",0.0483312176710013
"1823",1823,"Isaiah Canaan",0.0482628649356874
"1824",1824,"John Thomas",0.048091264933936
"1825",1825,"Paul Long",0.047852933855697
"1826",1826,"Brad Wanamaker",0.0477926298380798
"1827",1827,"Brevin Knight",0.0477627253499699
"1828",1828,"Trey Lyles",0.0477624953780439
"1829",1829,"Ish Smith",0.0476636895371675
"1830",1830,"Paul Thompson",0.0475168357725248
"1831",1831,"Reggie Bullock",0.0474581700130928
"1832",1832,"Derrick Chievous",0.0470664280378456
"1833",1833,"Ed Gray",0.0468381891223574
"1834",1834,"A.J. Price",0.0468312118769631
"1835",1835,"Garry Witts",0.0468302637332464
"1836",1836,"Thomas Gardner",0.0467883810599486
"1837",1837,"Stan McKenzie",0.0466705176844645
"1838",1838,"Rudy White",0.0465328373957632
"1839",1839,"Jake Layman",0.0462062613881135
"1840",1840,"Bob Peterson",0.0461930408367752
"1841",1841,"Charles Bradley",0.0460719997564644
"1842",1842,"J.J. Anderson",0.0459177432223109
"1843",1843,"Bert Cook",0.045649430348039
"1844",1844,"Lamar Green",0.045618908792158
"1845",1845,"Kevin Brooks",0.0455972467606539
"1846",1846,"Andrew Goudelock",0.0452937648363666
"1847",1847,"James Augustine",0.045143916037053
"1848",1848,"Corey Beck",0.0450795055305166
"1849",1849,"Mal McMullen",0.0450511877481673
"1850",1850,"Steve Francis",0.0449681876010006
"1851",1851,"Tom Scheffler",0.0449636855500695
"1852",1852,"Tarik Black",0.0445417716077017
"1853",1853,"Curtis Kitchen",0.0445394368487118
"1854",1854,"Roger Brown",0.0443312980423487
"1855",1855,"Willie Wise",0.0443183926109476
"1856",1856,"Dontonio Wingfield",0.0443118586528702
"1857",1857,"Dean Garrett",0.044305374902821
"1858",1858,"Phil Hubbard",0.0442809255095973
"1859",1859,"Matt Carroll",0.0441381871416776
"1860",1860,"Daniel Theis",0.0441316089236921
"1861",1861,"Billy Thomas",0.0440927152216315
"1862",1862,"Jayson Williams",0.0438794106785372
"1863",1863,"Travis Outlaw",0.0438310499742971
"1864",1864,"Robert Williams",0.0438297787686565
"1865",1865,"Ted Luckenbill",0.0437394331279617
"1866",1866,"Dave Lattin",0.0436100386054872
"1867",1867,"Kennard Winchester",0.0435072651757019
"1868",1868,"Markelle Fultz",0.0433888232724555
"1869",1869,"Marcus Haislip",0.0433377648049509
"1870",1870,"Álex Abrines",0.043262063210786
"1871",1871,"Darnell Jackson",0.0432207388832749
"1872",1872,"John Lucas III",0.0431832167002664
"1873",1873,"Jerome Whitehead",0.0431328122781828
"1874",1874,"Landry Shamet",0.0429801659786014
"1875",1875,"Jay Carty",0.0429767101809599
"1876",1876,"Greg Dreiling",0.042912182793321
"1877",1877,"Brook Steppe",0.0428016099213797
"1878",1878,"C.J. Kupec",0.04219032432014
"1879",1879,"Jake Voskuhl",0.0420980905024296
"1880",1880,"Jake Carter",0.0417146779461328
"1881",1881,"Chris Whitney",0.041542372507203
"1882",1882,"Dave Hoppen",0.0414644406066813
"1883",1883,"Jeff Judkins",0.0414628874043876
"1884",1884,"Shabazz Muhammad",0.0413879489736849
"1885",1885,"Christian Eyenga",0.0413382938570926
"1886",1886,"Joe Buckhalter",0.0411668489448367
"1887",1887,"Pace Mannion",0.0410796633752729
"1888",1888,"John Hummer",0.041049094007978
"1889",1889,"Leo Barnhorst",0.040862529337198
"1890",1890,"Lorenzo Charles",0.0408242440554366
"1891",1891,"Dwayne Schintzius",0.0407207517587534
"1892",1892,"James Robinson",0.0406861036794931
"1893",1893,"Henry Dickerson",0.0401768259510873
"1894",1894,"Don Otten",0.0401671816064307
"1895",1895,"Bud Ogden",0.0400135094595653
"1896",1896,"Brian Quinnett",0.0400102769827723
"1897",1897,"Shaler Halimon",0.0397589171769961
"1898",1898,"Dino Rada*",0.039529442098359
"1899",1899,"Paul Zipser",0.0394647897663535
"1900",1900,"Jérôme Moïso",0.0393803418660387
"1901",1901,"Jeff McInnis",0.0393332638509557
"1902",1902,"Jake Tsakalidis",0.0392803386712612
"1903",1903,"Max Morris",0.0392298458383361
"1904",1904,"Karl-Anthony Towns",0.0391886577569977
"1905",1905,"Tom Gugliotta",0.0391400620901723
"1906",1906,"Walt Wesley",0.03884939735063
"1907",1907,"Bobby Portis",0.0387999092243876
"1908",1908,"Jeff Withey",0.0386619075041768
"1909",1909,"Randolph Morris",0.0386321211346585
"1910",1910,"Mike D'Antoni",0.038480850292528
"1911",1911,"Chris Mihm",0.0384789083904542
"1912",1912,"Kenny Payne",0.0383863176423107
"1913",1913,"Michael Stewart",0.038356943275403
"1914",1914,"Kirk Haston",0.038341740171442
"1915",1915,"Art Spoelstra",0.0382481470422528
"1916",1916,"Vern Gardner",0.0381205671030026
"1917",1917,"Tyus Edney",0.0381174201846911
"1918",1918,"David Wood",0.0380370279276636
"1919",1919,"Maurice Martin",0.0379184074526044
"1920",1920,"Chinanu Onuaku",0.0377398803336313
"1921",1921,"Chris Washburn",0.0377235869863168
"1922",1922,"Tom Kropp",0.037714937297173
"1923",1923,"Rex Morgan",0.0375129477414606
"1924",1924,"Joffrey Lauvergne",0.0373705137951923
"1925",1925,"Sundiata Gaines",0.0373442901762968
"1926",1926,"Mike Woodson",0.0373203856676684
"1927",1927,"Reggie Geary",0.0373138535687379
"1928",1928,"Dave Wohl",0.0372882003779116
"1929",1929,"Roshown McLeod",0.0372857048870599
"1930",1930,"Dean Tolson",0.0369351643550395
"1931",1931,"Eddie Jordan",0.0368706646055992
"1932",1932,"Ken Murray",0.0367756272772164
"1933",1933,"Landry Fields",0.0366751352791842
"1934",1934,"Salim Stoudamire",0.0366383722598146
"1935",1935,"D'Angelo Russell",0.0366245599533827
"1936",1936,"Cheick Diallo",0.0365678905939122
"1937",1937,"Ozell Jones",0.0365032913066003
"1938",1938,"Harold Miner",0.0364186095171575
"1939",1939,"Stuart Gray",0.0363898545490127
"1940",1940,"Eric Leckner",0.0363813205592817
"1941",1941,"Caris LeVert",0.0363204899857562
"1942",1942,"Marquis Teague",0.036281146401615
"1943",1943,"Chris Engler",0.0362742397193257
"1944",1944,"Andrew Harrison",0.0362613603671195
"1945",1945,"Jorge Gutiérrez",0.03609406076443
"1946",1946,"Jared Sullinger",0.0359787420458544
"1947",1947,"Ivica Zubac",0.0359638399257799
"1948",1948,"Lamar Patterson",0.0358368544349571
"1949",1949,"Ed Mikan",0.035630520005091
"1950",1950,"Aaron Gray",0.0355553791859581
"1951",1951,"Darrin Hancock",0.035472933247731
"1952",1952,"Duane Causwell",0.0354358799032909
"1953",1953,"Pete Williams",0.0353549610235965
"1954",1954,"Nick Jones",0.0353069599494972
"1955",1955,"Aaron Gordon",0.0352783007082313
"1956",1956,"Larry Hennessy",0.0352754227348887
"1957",1957,"Rudy Macklin",0.0350598360762974
"1958",1958,"Wesley Johnson",0.0349537088859311
"1959",1959,"Kevin O'Shea",0.0348841335850231
"1960",1960,"Corey Gaines",0.0348079701915478
"1961",1961,"Scott Machado",0.034781528846607
"1962",1962,"Lorenzo Brown",0.0347474585732169
"1963",1963,"Lazaro Borrell",0.0346100180617347
"1964",1964,"Steve Stipanovich",0.034604218540435
"1965",1965,"Paul Graham",0.0345876613465625
"1966",1966,"Rafael Addison",0.0344380863792106
"1967",1967,"Cherokee Parks",0.0342192425848377
"1968",1968,"Bernard Robinson",0.0337671593502113
"1969",1969,"Wayne Simien",0.0337314909854191
"1970",1970,"Dick Mehen",0.0335890802859245
"1971",1971,"Malcolm Thomas",0.0335322452232763
"1972",1972,"Jack Burmaster",0.0334339672394787
"1973",1973,"Travis Williams",0.0332521534665176
"1974",1974,"Terrance Ferguson",0.0330479269735389
"1975",1975,"Don Henriksen",0.0330042049874069
"1976",1976,"Chips Sobek",0.0328209330198839
"1977",1977,"Bob McCann",0.032764414191466
"1978",1978,"Jerian Grant",0.0326437666817952
"1979",1979,"Kelenna Azubuike",0.032627393378738
"1980",1980,"Alonzo Bradley",0.0325557729569384
"1981",1981,"Cristiano Felício",0.0323109334441101
"1982",1982,"Malcolm Delaney",0.0323090406302163
"1983",1983,"Miles Plumlee",0.032214812668893
"1984",1984,"Kevin Edwards",0.0322061007300529
"1985",1985,"Andrew Wiggins",0.0321595898164909
"1986",1986,"Joe Fulks*",0.0321260835664478
"1987",1987,"Tate George",0.0321069908910422
"1988",1988,"Mike Todorovich",0.0320638362033168
"1989",1989,"Quintin Dailey",0.0320199529771452
"1990",1990,"Šarunas Jasikevicius",0.0319295853593256
"1991",1991,"Rich Yonakor",0.0318808004096742
"1992",1992,"Marshall Rogers",0.0318245168107557
"1993",1993,"Chuck Terry",0.0318177623519189
"1994",1994,"Othello Hunter",0.0316237318554109
"1995",1995,"Stan Love",0.0315767658845503
"1996",1996,"Chris Gatling",0.0315135522812152
"1997",1997,"Walt Budko",0.0314177230034274
"1998",1998,"Tony Bradley",0.0314029580477246
"1999",1999,"Vassilis Spanoulis",0.0311027039774373
"2000",2000,"Brian Oliver",0.0310486322385215
"2001",2001,"Anfernee Simons",0.0308126616436257
"2002",2002,"Skal Labissière",0.0307762426161516
"2003",2003,"Joel Bolomboy",0.0307708482871013
"2004",2004,"John Tschogl",0.0301935497151673
"2005",2005,"Wilbur Holland",0.0301138965023636
"2006",2006,"Orlando Graham",0.0300354714842836
"2007",2007,"Brandon Armstrong",0.0299493674869791
"2008",2008,"Juan Hernangómez",0.0297704609550944
"2009",2009,"Henry Walker",0.0297119521701096
"2010",2010,"DerMarr Johnson",0.0293142588483956
"2011",2011,"Joe Young",0.0293072846591046
"2012",2012,"Lance Blanks",0.029094757986783
"2013",2013,"Skeeter Henry",0.028956968023499
"2014",2014,"Tyler Ennis",0.0288968361920466
"2015",2015,"Jarrett Allen",0.0288940983150193
"2016",2016,"Anthony Randolph",0.0288288728538209
"2017",2017,"Cedric Henderson",0.0287243770098932
"2018",2018,"Larry Micheaux",0.0287009923632056
"2019",2019,"Rodney Carney",0.0284111104964967
"2020",2020,"Primož Brezec",0.0282726757732609
"2021",2021,"Gus Gerard",0.0281602566381021
"2022",2022,"Jason Kapono",0.0281098933437436
"2023",2023,"Bob Kauffman",0.0280308042717649
"2024",2024,"Brian Roberts",0.0280272097592467
"2025",2025,"Garfield Smith",0.0279224535697562
"2026",2026,"Ansu Sesay",0.0279096091136265
"2027",2027,"Anthony Miller",0.0277988753012161
"2028",2028,"Bernard Thompson",0.0277813278079179
"2029",2029,"Nikoloz Tskitishvili",0.0277127727653611
"2030",2030,"Kenny Higgs",0.0276018630868585
"2031",2031,"Toby Knight",0.027564694530136
"2032",2032,"Gene James",0.0275210098107603
"2033",2033,"Hassan Adams",0.0274997969867086
"2034",2034,"Walter Bond",0.0272685304498255
"2035",2035,"Loren Woods",0.0272649585986545
"2036",2036,"Bob Christian",0.0271950259234987
"2037",2037,"Zoran Planinic",0.0271333565539989
"2038",2038,"Rondae Hollis-Jefferson",0.026783725375578
"2039",2039,"Luke Schenscher",0.0267032114472637
"2040",2040,"Jeremy Richardson",0.0266434340915279
"2041",2041,"Spencer Dinwiddie",0.0266118016033091
"2042",2042,"Wayne Selden",0.0265658298949539
"2043",2043,"Rodrigue Beaubois",0.0264416022679023
"2044",2044,"Gene Vance",0.0261498549111158
"2045",2045,"Lionel Simmons",0.02589864001848
"2046",2046,"Tom Marshall",0.0256557918873226
"2047",2047,"Chris Quinn",0.0255215763024362
"2048",2048,"Cartier Martin",0.0254232347396336
"2049",2049,"Len Kosmalski",0.0253163668967033
"2050",2050,"Johnny O'Bryant",0.0252867469400228
"2051",2051,"Julyan Stone",0.0252490641794218
"2052",2052,"Eddie Hughes",0.025151819305539
"2053",2053,"Jim Eakins",0.0251326004977725
"2054",2054,"Michael Brooks",0.0251306486303437
"2055",2055,"Olumide Oyedeji",0.0250873400072646
"2056",2056,"James Ray",0.0249976101131378
"2057",2057,"Dexter Pittman",0.0249337979736386
"2058",2058,"Predrag Drobnjak",0.0249198595401072
"2059",2059,"Len Elmore",0.0248460777932183
"2060",2060,"Don Lofgran",0.0248221159740742
"2061",2061,"Linton Johnson",0.0247657176782076
"2062",2062,"Owen Wells",0.0247056442544552
"2063",2063,"Maurice Ager",0.0246384649473599
"2064",2064,"Joey Dorsey",0.0245806725416754
"2065",2065,"Jordan Hamilton",0.0243700737582602
"2066",2066,"Anthony Tolliver",0.0241592438206426
"2067",2067,"Jamie Watson",0.0240515474237437
"2068",2068,"Ben Poquette",0.0239796414364941
"2069",2069,"Chris Johnson",0.023796939871809
"2070",2070,"Charlie Bell",0.0237217451904709
"2071",2071,"Courtney Alexander",0.0236761300405722
"2072",2072,"Cedrick Hordges",0.0235456884453514
"2073",2073,"David Stockton",0.023497186487646
"2074",2074,"Jerome Robinson",0.023471104893902
"2075",2075,"Jawann Oldham",0.0234577572244073
"2076",2076,"Troy Williams",0.0234177200030715
"2077",2077,"Ben Hansbrough",0.0234017132986052
"2078",2078,"Bob Evans",0.023248086449514
"2079",2079,"Pervis Ellison",0.0232394658613569
"2080",2080,"Maurice Taylor",0.0231891233890186
"2081",2081,"Trey Johnson",0.0230287182603044
"2082",2082,"Scooter McCray",0.0229407152659715
"2083",2083,"MarShon Brooks",0.0229353123342606
"2084",2084,"Manny Leaks",0.0227011320850952
"2085",2085,"Jonathan Isaac",0.0225615673580633
"2086",2086,"Mark Randall",0.0224032199914951
"2087",2087,"Sonny Dove",0.022386260977813
"2088",2088,"Greg Kelser",0.0223751858405514
"2089",2089,"Jack Turner",0.0223738648069007
"2090",2090,"Howard Carter",0.0222881543057671
"2091",2091,"Scott Roth",0.0221630011385898
"2092",2092,"Charlie Villanueva",0.0218396335568851
"2093",2093,"Julius Nwosu",0.0216801508472181
"2094",2094,"Chris Carr",0.0216422306191675
"2095",2095,"Billy Knight",0.0216266590918927
"2096",2096,"Dave Feitl",0.0214789026783086
"2097",2097,"Walter Palmer",0.0213665175853244
"2098",2098,"Qyntel Woods",0.0213475114893778
"2099",2099,"Markel Brown",0.021339885793548
"2100",2100,"Ed Manning",0.0213070187883033
"2101",2101,"Barry Clemens",0.0212338577141128
"2102",2102,"Walter Berry",0.0212108299335062
"2103",2103,"Jon Sundvold",0.0211779048636374
"2104",2104,"Marv Winkler",0.0208514189141688
"2105",2105,"Mel Payton",0.0208106713191658
"2106",2106,"Don Ray",0.020603357047893
"2107",2107,"Rich Rinaldi",0.0203930112145249
"2108",2108,"Bob Nash",0.0203804001400345
"2109",2109,"Milt Schoon",0.0203711950121049
"2110",2110,"Amal McCaskill",0.0203228764945972
"2111",2111,"Toby Bailey",0.0203100973481816
"2112",2112,"Jarell Martin",0.0201826319148885
"2113",2113,"Khem Birch",0.0199763844465194
"2114",2114,"Pooh Richardson",0.0198615297510896
"2115",2115,"Rodions Kurucs",0.0196823950225186
"2116",2116,"Monte Towe",0.0196713330394273
"2117",2117,"Harry Donovan",0.0196531091502084
"2118",2118,"Leo Klier",0.0195865296791831
"2119",2119,"Bernard Toone",0.0195694695365186
"2120",2120,"Adrian Caldwell",0.019519814827985
"2121",2121,"Joel Freeland",0.0195015828366421
"2122",2122,"Gary Leonard",0.019482094531832
"2123",2123,"Justin Reed",0.0193937073363068
"2124",2124,"Jermaine Jackson",0.0193807925565887
"2125",2125,"Warren Perkins",0.0193595558020756
"2126",2126,"Jimmy Collins",0.0193288808322676
"2127",2127,"Michael Young",0.019161265012394
"2128",2128,"David Harrison",0.019072428750237
"2129",2129,"Greg Fillmore",0.019021824511068
"2130",2130,"Gene Englund",0.0189577719928169
"2131",2131,"Salah Mejri",0.0189183525755
"2132",2132,"Rory White",0.0188724505112931
"2133",2133,"Brian Evans",0.0187633921388501
"2134",2134,"Jelani McCoy",0.0187520544539263
"2135",2135,"Deyonta Davis",0.0186565986774362
"2136",2136,"Lanard Copeland",0.0186238953911206
"2137",2137,"Dwight Powell",0.0186132576774501
"2138",2138,"John Morton",0.0185736070733869
"2139",2139,"Byron Beck",0.0185405347319427
"2140",2140,"Dee Gibson",0.0185351144962399
"2141",2141,"Dick Dickey",0.0184277673699108
"2142",2142,"Rodrick Rhodes",0.0183981693448858
"2143",2143,"John Stroeder",0.0183781718218966
"2144",2144,"Jack Phelan",0.0182978509697434
"2145",2145,"Paul Ruffner",0.018266744466044
"2146",2146,"Shabazz Napier",0.0182613954363059
"2147",2147,"John Amaechi",0.0181935268468027
"2148",2148,"Mirsad Türkcan",0.0181130675664943
"2149",2149,"Victor Alexander",0.0180094587831248
"2150",2150,"Stan Patrick",0.017963708933569
"2151",2151,"Bruno Šundov",0.0178218608558877
"2152",2152,"Kyle Weaver",0.0176356038817589
"2153",2153,"Bill Henry",0.0171370857764061
"2154",2154,"Kim Hughes",0.0168330877846355
"2155",2155,"Dick Schulz",0.0167354926118525
"2156",2156,"Levi Fontaine",0.0164933660289166
"2157",2157,"Reggie Slater",0.0164190529336912
"2158",2158,"Calbert Cheaney",0.0163882285133832
"2159",2159,"Coby Karl",0.0163604341074675
"2160",2160,"Jeryl Sasser",0.0163166528670465
"2161",2161,"Victor Claver",0.016308135627149
"2162",2162,"Mike Harper",0.0162473757411709
"2163",2163,"Terrence Williams",0.0160073329421436
"2164",2164,"Felipe López",0.0158882860582511
"2165",2165,"Trey Burke",0.0158505223709186
"2166",2166,"Kirk Snyder",0.0157513092064905
"2167",2167,"Tyrone Wallace",0.0157236668573881
"2168",2168,"DeJuan Wheat",0.015720706688071
"2169",2169,"Nerlens Noel",0.0156720038002263
"2170",2170,"Patrick Ewing",0.0155033062434531
"2171",2171,"Rusty LaRue",0.01544148442668
"2172",2172,"Sean Marks",0.0154308424344404
"2173",2173,"Nelson Bobb",0.0154198755440639
"2174",2174,"Daniel Santiago",0.0154013746525745
"2175",2175,"Michael Dickerson",0.0153784288273827
"2176",2176,"Bob Wiesenhahn",0.0152879055024959
"2177",2177,"Sean Williams",0.015194301724868
"2178",2178,"Scott Meents",0.015100979562744
"2179",2179,"Jay Guidinger",0.0150812063516126
"2180",2180,"John Brown",0.0150796580504903
"2181",2181,"Yakhouba Diawara",0.0150777658468239
"2182",2182,"Bobby Cook",0.015055892483092
"2183",2183,"Murray Wier",0.015045966138428
"2184",2184,"Dave Zeller",0.0150184115436598
"2185",2185,"Denzel Valentine",0.0147555918615098
"2186",2186,"Randolph Keys",0.0145430729543402
"2187",2187,"Jerome Jordan",0.0145153719482101
"2188",2188,"Charles O'Bannon",0.014402128778985
"2189",2189,"Nemanja Bjelica",0.0142784892044651
"2190",2190,"Mike Holton",0.0141672561181021
"2191",2191,"Bam Adebayo",0.0141622937508844
"2192",2192,"Mark Alarie",0.0141084445200375
"2193",2193,"Lonnie Walker",0.0140254221604957
"2194",2194,"Gorgui Dieng",0.014024756200928
"2195",2195,"Bones McKinney",0.0138173672111143
"2196",2196,"Shavlik Randolph",0.0135842162101077
"2197",2197,"Rodney White",0.0135049730625398
"2198",2198,"Wesley Iwundu",0.0134486721162368
"2199",2199,"Michael Wiley",0.0133874798017397
"2200",2200,"Bob Allen",0.0133542190600553
"2201",2201,"Jim Ware",0.0132113343464093
"2202",2202,"Ed Sherod",0.013142337696332
"2203",2203,"Freddie Lewis",0.0128570583483052
"2204",2204,"Keith Edmonson",0.0128411071385667
"2205",2205,"Ralph Ogden",0.0127469119102393
"2206",2206,"Pete Verhoeven",0.0126544686107733
"2207",2207,"Clyde Mayes",0.0126484283852292
"2208",2208,"Mike Harris",0.0124280331502849
"2209",2209,"Georges Niang",0.0123779776182795
"2210",2210,"Walt Kirk",0.0122605498350864
"2211",2211,"Jesse Dark",0.0120330272152248
"2212",2212,"Acie Earl",0.0119474405905137
"2213",2213,"Connie Norman",0.0119307065048076
"2214",2214,"Phil Sellers",0.0118713827749908
"2215",2215,"Sergio Rodríguez",0.0118561191145539
"2216",2216,"Jim McElroy",0.0117837239922429
"2217",2217,"Sindarius Thornwell",0.0117617282581494
"2218",2218,"Jerald Honeycutt",0.0117586434778628
"2219",2219,"Rex Walters",0.0116827701962151
"2220",2220,"Jamison Brewer",0.0116685284460834
"2221",2221,"R.J. Hunter",0.011663553428999
"2222",2222,"Willie Burton",0.011649325276981
"2223",2223,"Wallace Bryant",0.0115830680802686
"2224",2224,"Rashad Vaughn",0.0115443252799654
"2225",2225,"Sedric Toney",0.0114229676293174
"2226",2226,"Briante Weber",0.0113733559150292
"2227",2227,"Henry Akin",0.0113524173246497
"2228",2228,"Džanan Musa",0.0113467277026806
"2229",2229,"Tom Riker",0.0112626577229674
"2230",2230,"Treveon Graham",0.0112356863005534
"2231",2231,"Gabe Pruitt",0.0111399540919876
"2232",2232,"Josh Harrellson",0.0110434201975412
"2233",2233,"Jim Barnes",0.0109957229082789
"2234",2234,"Leo Rautins",0.0108812594250129
"2235",2235,"Bill Ligon",0.0108552788945214
"2236",2236,"Greg Minor",0.0107887558657325
"2237",2237,"Casey Jacobsen",0.0106961412662497
"2238",2238,"Mike Wilks",0.0104992105158009
"2239",2239,"Hakim Warrick",0.0103792230374705
"2240",2240,"Othyus Jeffers",0.0103384858136222
"2241",2241,"Dave Deutsch",0.0102144582841944
"2242",2242,"Grayson Allen",0.0101555974165531
"2243",2243,"Lorenzo Williams",0.00998298307553603
"2244",2244,"Wade Baldwin",0.00985564179950128
"2245",2245,"Steve Hayes",0.00954456520384605
"2246",2246,"Semaj Christon",0.00949046583610323
"2247",2247,"Priest Lauderdale",0.00944343794718906
"2248",2248,"William Avery",0.00929949855707154
"2249",2249,"Derrick Dial",0.00901731377597318
"2250",2250,"Noah Vonleh",0.00900113710354546
"2251",2251,"Dave Schellhase",0.00889151026428659
"2252",2252,"Tim Bassett",0.0088474684593866
"2253",2253,"Dennis Nutt",0.00881063201184578
"2254",2254,"Isaiah Taylor",0.00875941954229465
"2255",2255,"Loren Meyer",0.00874699111343681
"2256",2256,"K.J. McDaniels",0.00850371036668248
"2257",2257,"Jirí Welsch",0.00832976498239679
"2258",2258,"Craig Dykema",0.00821719372331462
"2259",2259,"Michael Hawkins",0.00818991612793985
"2260",2260,"Marko Milic",0.0081618393684061
"2261",2261,"Tito Horford",0.00811978291655176
"2262",2262,"Theo Pinson",0.00796379364464801
"2263",2263,"Dennis Bell",0.00790041493834962
"2264",2264,"Pat Dunn",0.00771406481393083
"2265",2265,"Carl Thomas",0.00770212898465141
"2266",2266,"Jamaal Franklin",0.00767333360293596
"2267",2267,"Tommy Kron",0.00764969469637385
"2268",2268,"Oleksiy Pecherov",0.00764722048789966
"2269",2269,"Tyus Jones",0.00759485205894123
"2270",2270,"Richaun Holmes",0.00750022041661012
"2271",2271,"Ben Kelso",0.00742849892749404
"2272",2272,"Daniel Ochefu",0.007364933443049
"2273",2273,"Melvin Frazier",0.00731159832904514
"2274",2274,"Barry Nelson",0.0072442995287891
"2275",2275,"Dominic McGuire",0.00719985510583892
"2276",2276,"Mike Niles",0.00715804934014003
"2277",2277,"Byron Mullens",0.00686497738354011
"2278",2278,"Terry Thomas",0.00677804648002105
"2279",2279,"Earl Watson",0.00674948247849536
"2280",2280,"Jake Fendley",0.00650580978614805
"2281",2281,"James Wilkes",0.00644558364717726
"2282",2282,"Zhaire Smith",0.00625504929970891
"2283",2283,"Doug Edwards",0.00617326873051703
"2284",2284,"Andy Toolson",0.00609238353240226
"2285",2285,"Marlon Redmond",0.0060703672003349
"2286",2286,"Jeff Sheppard",0.00558939404748569
"2287",2287,"George Lehmann",0.00547570664412114
"2288",2288,"Ivano Newbill",0.00544678435709161
"2289",2289,"Duane Cooper",0.00537693723041628
"2290",2290,"Ognjen Kuzmic",0.00526333115370838
"2291",2291,"Jarred Vanderbilt",0.00518300081926133
"2292",2292,"Mitchell Butler",0.00516851090997709
"2293",2293,"Butch van Breda Kolff",0.00515565611042205
"2294",2294,"Elmore Spencer",0.00487880815528979
"2295",2295,"Jerome Henderson",0.00470599717137793
"2296",2296,"Rodney McGruder",0.00464308621845338
"2297",2297,"Dan Swartz",0.00463020309225445
"2298",2298,"Bernard James",0.00459207609386209
"2299",2299,"Phil Hicks",0.00457198669442538
"2300",2300,"Donell Taylor",0.00454876672164407
"2301",2301,"Ira Bowman",0.00444732258364988
"2302",2302,"Ira Terrell",0.00444291824018241
"2303",2303,"Skip Harlicka",0.00442066123979334
"2304",2304,"Cliff Pondexter",0.00440566690544909
"2305",2305,"Jared Reiner",0.00435002613620733
"2306",2306,"Jawad Williams",0.00433877256315741
"2307",2307,"Donnie Boyce",0.00429306227212196
"2308",2308,"Greg Sutton",0.004162429725561
"2309",2309,"Michael Bradley",0.00410483561870047
"2310",2310,"Daniel Orton",0.00406972370843373
"2311",2311,"Chris King",0.00404843130371519
"2312",2312,"Wayne Molis",0.0039792401178363
"2313",2313,"Johnny Baum",0.00387444424222204
"2314",2314,"Sam Pellom",0.00382527697443768
"2315",2315,"Wiley Peck",0.0037137605975274
"2316",2316,"Ray Ragelis",0.00368415565911318
"2317",2317,"Brian Heaney",0.00347447243948223
"2318",2318,"Ken Johnson",0.00338967772075526
"2319",2319,"Deonte Burton",0.00338245454116846
"2320",2320,"Gary Clark",0.00337182937919805
"2321",2321,"Laron Profit",0.00333515352390951
"2322",2322,"D.J. Strawberry",0.00327902384433069
"2323",2323,"Russ Smith",0.00322043389563328
"2324",2324,"Craig Spitzer",0.00318152996494692
"2325",2325,"Andrae Patterson",0.00310522433705944
"2326",2326,"Ron Grandison",0.00308331200386866
"2327",2327,"Aaron Harrison",0.0030311427630555
"2328",2328,"C.J. Wilcox",0.00274782310267215
"2329",2329,"Marshall Hawkins",0.00260516876676421
"2330",2330,"Kevin Lynch",0.00253780068620682
"2331",2331,"Bo Kimble",0.00253122467775025
"2332",2332,"Mel McCants",0.00252686774018968
"2333",2333,"George Patterson",0.00248913629039005
"2334",2334,"Antonio Harvey",0.00231231459614286
"2335",2335,"Alvin Jones",0.00216244080595687
"2336",2336,"Doug Lee",0.00200116882966928
"2337",2337,"Nemanja Nedovic",0.00196367618766864
"2338",2338,"Chris Wilcox",0.00196023571522244
"2339",2339,"Bevo Nordmann",0.0019146370851325
"2340",2340,"Carlos Terry",0.00186344127319501
"2341",2341,"Frank Kornet",0.00161249789984634
"2342",2342,"Maurice Carter",0.00160809260649012
"2343",2343,"Moochie Norris",0.0015989120892316
"2344",2344,"Raymond Brown",0.00159112884913552
"2345",2345,"Jeff Halliburton",0.0014224738171076
"2346",2346,"Jeff Grayer",0.00140562671538821
"2347",2347,"Chris Richard",0.00140188920736514
"2348",2348,"Travis Diener",0.00139649128043079
