"","AST.","predAST."
"945",9.5,9.8390143791361
"946",8.5,8.72759021034311
"947",18.6,17.6592467346995
"948",5.3,5.09541802146328
"949",5.6,5.94602052099411
"950",11.6,11.0348557019118
"951",15.6,14.3757103401227
"952",6.1,6.21155369715932
"953",17.8,17.0994965703795
"954",19.7,20.4067778809287
"955",18.6,18.3847197956031
"956",8.1,9.31700602331025
"957",13.2,12.5397444612906
"958",5.1,5.35142514423831
"959",9.1,9.28477833258173
"960",18.3,17.8385961535337
"961",10.4,10.8003275108998
"962",18.5,17.509311444133
"963",3.2,2.81331490163618
"964",9,8.33488024559382
"965",12,12.5818018094407
"966",13.1,13.6232217060678
"967",13.4,13.6936310637578
"968",12.7,12.3576417729157
"969",9.7,10.6119089145441
"970",7.7,7.90328449126003
"971",10.6,9.94130205767834
"972",9.3,9.8157300694367
"973",6.4,6.81122332891114
"974",17.9,17.7393330280904
"975",6.4,5.8626878449046
"976",10.2,10.4826929822463
"977",12,12.5243659202606
"978",17.3,16.2055598811892
"979",24.5,23.4381390422547
"980",5.4,5.49406955956404
"981",8.7,9.78947515600495
"982",17.4,17.3151729681963
"983",7.2,8.50181947482015
"984",3,2.50868764608863
"985",7.3,7.12866644304385
"986",18.8,18.2647338099102
"987",6.7,6.48616442344018
"988",6,4.84671583419056
"989",6.6,6.34436701875835
"990",6.7,6.12474424422985
"991",7.4,6.64299746145296
"992",3.2,5.95055153901109
"993",19.3,18.287830943271
"994",11.5,12.0438773228337
"995",6.4,7.18872287115687
"996",25.5,28.6742088977818
"997",14.7,15.4715620866986
"998",5.3,5.61527476298954
"999",8.2,7.75818064308849
"1000",10.2,10.9304054232361
"1001",11,12.6349886384351
"1002",13.2,13.5156145123957
"1003",25.5,25.7647579308099
"1004",10.9,10.9595503696731
"1005",8.2,7.27171484888104
"1006",13,12.2682538827906
"1007",16.8,17.2678794635486
"1008",17.7,16.472708791056
"1009",3.9,4.59847585359986
"1010",11.2,12.5767880199655
"1011",17.8,17.3693021777043
"1012",12.8,12.1323849461426
"1013",9.3,9.76586615533866
"1014",21.8,17.9163474646176
"1015",0,3.19245735318114
"1016",2,0.670747742534052
"1017",13.5,12.3767904645059
"1018",10.8,9.48332653140906
"1019",31.9,29.2396660168413
"1020",11.1,11.9242220558757
"1021",9.3,9.24422670069878
"1022",8.9,8.75367572414943
"1023",7.2,7.24996308714938
"1024",3.4,2.44201707771525
"1025",5.4,4.59157825304974
"1026",12.9,12.7731302588196
"1027",14.7,14.4717154553981
"1028",15,13.6875660129195
"1029",8,9.27271763878136
"1030",30.7,31.9868011767669
"1031",8.5,8.02887186753445
"1032",9.4,9.69512555767226
"1033",14.2,13.7660735942052
"1034",5.5,5.06208936924744
"1035",19.2,17.121230382281
"1036",33.5,31.5131358586552
"1037",5.1,4.87469171444251
"1038",6.9,7.65888672160753
"1039",23,22.1619519476217
"1040",5.7,4.2780966935352
"1041",32.3,33.6896819099418
"1042",13.5,12.53465219669
"1043",18.5,18.7631248137256
"1044",18.2,18.7223856020111
"1045",33,34.1054874190796
"1046",24.6,23.9088323765508
"1047",21.5,18.4403159342599
"1048",18.3,16.2142954713967
"1049",23.6,22.5123257503849
"1050",8.7,9.77050577571819
"1051",9.2,9.36293965955563
"1052",19.5,19.890859855122
"1053",18.1,13.3528924197094
"1054",4,4.57693942015593
"1055",20.8,19.8772251768066
"1056",10,9.78896624727933
"1057",16.1,15.792922767317
"1058",9.2,8.67216492634497
"1059",22.8,22.4652606755341
"1060",18.6,20.0315266612296
"1061",7.7,7.35266002908696
"1062",33.2,32.0352363720041
"1063",8.2,8.2344198934246
"1064",12.3,12.1661863654307
"1065",19.7,19.1906012648284
"1066",2.3,4.24281908314855
"1067",9.2,9.933462649365
"1068",26.3,25.8576598543119
"1069",11.8,11.607478643761
"1070",23.8,24.7143732903218
"1071",7.7,8.38794165705752
"1072",17.7,18.2733312917423
"1073",16,14.7945534640752
"1074",9.4,9.34566143791572
"1075",23.5,21.2649543667126
"1076",21.6,18.763221049331
"1077",15.3,15.4714808055547
"1078",13.5,13.7306942479587
"1079",3,4.31815122599115
"1080",11.2,11.4903058354511
"1081",9.6,9.51854733513654
"1082",11,11.5213564417089
"1083",11.5,11.639686578878
"1084",7.7,8.32639357772578
"1085",28,27.9671224004458
"1086",21.3,21.2874934989354
"1087",6.3,6.35059621749548
"1088",10.7,10.9459989097881
"1089",14.3,13.5344969876169
"1090",10.1,9.61892312395132
"1091",5.8,5.11099095786326
"1092",22.6,22.4482329943882
"1093",9.7,10.0888250846464
"1094",11.2,11.3933138390398
"1095",15.9,15.2168612648546
"1096",7.1,7.52154504019404
"1097",11.6,11.8676648925354
"1098",13.2,13.0512482148111
"1099",11.2,10.5291976817579
"1100",7.3,8.13904425268931
"1101",6.1,5.66720364265579
"1102",9.7,9.9245764397445
"1103",8.1,7.56001939582132
"1104",14.3,13.2569090858347
"1105",9.6,9.13190616238861
"1106",4.9,4.89780158963343
"1107",15.9,16.4584974862883
"1108",5.7,5.33054165527402
"1109",10,10.1262416125502
"1110",20.7,21.9610053566656
"1111",7.6,7.13511316328233
"1112",5.6,4.85709960951913
"1113",21.1,20.1987071687392
"1114",12.6,11.9357902446158
"1115",8.5,8.57737213209912
"1116",22,21.1954667720207
"1117",4.4,4.03621939265222
"1118",16.7,17.3312246892322
"1119",9,9.29344431238549
"1120",5.9,5.54925600507886
"1121",17.7,17.1460767391433
"1122",11.2,11.1197253530347
"1123",21,20.0866540238814
"1124",8.2,9.04537857374678
"1125",0,0.74756326928679
"1126",10.4,10.4712453869232
"1127",16.6,17.2144861195909
"1128",16.9,16.4457434619563
"1129",22.9,22.5777483453352
"1130",15.1,14.6026098074002
"1131",11.7,12.1400697636073
"1132",7.2,6.81210124637931
"1133",25.3,24.9969533779756
"1134",4.9,3.45037665689681
"1135",2.6,3.27423252887696
"1136",7.7,7.65316118755512
"1137",13.6,12.5298678542244
"1138",9,8.90597051718145
"1139",8.4,8.50781021580996
"1140",16.2,15.2321534100424
"1141",7.9,7.55699803370388
"1142",14.1,12.6683499800997
"1143",10.4,10.9293053415842
"1144",7.8,7.86864320462617
"1145",10.5,10.6583812875184
"1146",19.7,18.1755609033766
"1147",8.1,6.70126159323777
"1148",13.2,12.1127413490596
"1149",16.6,17.601084303784
"1150",13.5,12.2891256869201
"1151",7.2,7.60275481471995
"1152",13.6,12.5919188585172
"1153",10.6,10.7988188741017
"1154",6.3,5.80022451809499
"1155",18.7,18.4283562882161
"1156",5.1,4.88897397892304
"1157",8.4,8.70737556024616
"1158",13.2,12.2555155567269
"1159",14.9,14.1781766036989
"1160",18,17.6421678426122
"1161",4,3.97340909159733
"1162",15.5,15.5912459267491
"1163",6.4,6.348117861745
"1164",5.6,5.25691298644871
"1165",12.5,12.9834304975862
"1166",15.5,14.6373874373574
"1167",25,25.3538691944126
"1168",8.9,8.70953597814394
"1169",15.6,14.7544934014395
"1170",10.4,9.44777319767141
"1171",5,5.25512016530681
"1172",6.1,6.06393005896328
"1173",19.7,17.3295031136413
"1174",5.8,4.52427121357279
"1175",13.1,13.9974785035667
"1176",4.5,4.83502112613784
"1177",5.9,6.09818156062664
"1178",10.8,10.7539390740278
"1179",10.8,11.0496327063659
"1180",8.8,9.54386370064994
"1181",8.9,8.84084059239921
"1182",11.4,10.8052721080254
"1183",15.1,14.6263064834455
"1184",11.1,10.2010412863146
"1185",5.2,4.59471457411787
"1186",15.8,16.1527397425808
"1187",7.3,6.92190009137446
"1188",13.2,13.5743780202471
"1189",12.3,11.2570380924865
"1190",21.9,20.2516828586071
"1191",22.6,21.8181609755307
"1192",5.2,6.01103368105131
"1193",8.4,8.94529746277417
"1194",11.8,13.0011151772372
"1195",12.2,12.2079481551221
"1196",4.8,5.05702244387484
"1197",9.2,9.80023352132787
"1198",6.7,6.58804054532225
"1199",9.7,9.59727053136883
"1200",6.4,6.27189082320509
"1201",17.5,17.1486334172986
"1202",5,5.47208767293018
"1203",6.5,7.19429713506445
"1204",19.6,19.3938521483125
"1205",7.8,6.44677235496456
"1206",4.2,5.15403200618725
"1207",17.5,16.8303565092795
"1208",8.4,7.60906157798731
"1209",9.4,7.90643620888444
"1210",10.4,10.9882641149002
"1211",15.3,14.0062457541651
"1212",12.8,13.1963022201761
"1213",6.7,5.33515520497481
"1214",26.1,29.4212635355273
"1215",18.7,18.7862977263499
"1216",5,5.41521017372831
"1217",7.5,7.10832756443361
"1218",13.3,12.6831106010229
"1219",7.2,7.50696790349677
"1220",14.2,12.6598839504891
"1221",23.2,27.4846066295892
"1222",15.9,14.3149169890254
"1223",14.9,13.8288936128319
"1224",9.7,9.68092007657562
"1225",13.2,12.6803239488214
"1226",5.1,4.10552284063068
"1227",7.9,6.87898870118998
"1228",12.5,13.0303002760504
"1229",13.8,14.090727285491
"1230",5.9,5.43012584650618
"1231",16.4,15.5697723810867
"1232",10.1,9.82140389759268
"1233",10.8,10.7941034794899
"1234",16.1,14.7106684371109
"1235",8.3,8.32104259856808
"1236",9.8,10.4152619459172
"1237",6,5.27720634068795
"1238",8,8.33025067765297
"1239",6.8,7.56195874378743
"1240",9,8.97021865805812
"1241",4.8,5.34963691032952
"1242",11.6,11.1298674885134
"1243",14.2,13.9060410832238
"1244",13.2,12.2716815771032
"1245",11.6,11.1035858484608
"1246",29.8,29.2614572491795
"1247",10.5,10.2970102821936
"1248",10.5,10.6517113220512
"1249",15.2,14.4060226261801
"1250",6,5.82181957636764
"1251",12.9,11.9629520964243
"1252",30.8,28.8791052703837
"1253",6.5,7.54096823346952
"1254",13.4,12.6459695835595
"1255",20.6,19.7962253373974
"1256",5.1,3.82266176100181
"1257",33.7,35.1416563243932
"1258",16.1,14.1109552357456
"1259",17.4,16.7965832707908
"1260",17.1,16.0854422584721
"1261",35.8,33.19301485209
"1262",29.1,28.1960552438394
"1263",22.5,24.93276923366
"1264",11.8,11.0652821781366
"1265",21.8,20.6763628767799
"1266",18.6,15.8347758899717
"1267",20.1,19.2140242134791
"1268",18.6,17.9557538876542
"1269",7.1,6.92493391055567
"1270",9.3,9.07825056891616
"1271",9,8.64888705750982
"1272",7.4,9.10325713996569
"1273",17.9,19.4171614666039
"1274",7.9,8.0459076504239
"1275",20.4,21.2446978979545
"1276",21.1,23.4102310478431
"1277",38.9,38.7217068141287
"1278",16.8,15.7558766500939
"1279",13,12.4605302347708
"1280",17.8,18.7978920517822
"1281",18.5,17.9265873869771
"1282",23.9,22.9379890174394
"1283",8.3,9.30294236189948
"1284",17.8,17.5707311367919
"1285",26.3,27.3479063602823
"1286",8,7.58456290928286
"1287",27.5,28.0407860636922
"1288",17.6,17.6210597187301
"1289",15.9,15.5056701087837
"1290",16.8,15.7434583400218
"1291",9.3,9.7896238943747
"1292",14,14.1626089225854
"1293",28.2,27.2033502213452
"1294",0,0.356023239615824
"1295",4.6,4.84195443598525
"1296",14.1,13.1949129919513
"1297",17.9,16.9958155414892
"1298",12.5,11.068387439306
"1299",11.1,11.6305571071239
"1300",15.3,15.9132561321986
"1301",7.5,7.20186735344484
"1302",25.8,27.923988644762
"1303",20.3,18.9156211765315
"1304",15.2,13.5221267284217
"1305",13.3,12.7654400299214
"1306",13,12.0634509034458
"1307",8.5,7.97288617207675
"1308",5.7,6.22150310304945
"1309",10,10.0771208633446
"1310",6.4,7.54501378039602
"1311",18.1,17.7824684538815
"1312",7.5,7.14372558108611
"1313",9.6,9.31701401313704
"1314",8.5,9.04465212175266
"1315",9,10.029809742302
"1316",12.5,12.8805207468514
"1317",14.3,14.2994021666087
"1318",7.1,7.65282288320051
"1319",21,23.8180045465729
"1320",5.8,6.2271218281446
"1321",11.1,11.789146268477
"1322",7.5,7.54669304204767
"1323",10.5,11.0299567643176
"1324",15.9,16.9753150796117
"1325",6.5,5.46476279151044
"1326",15.9,17.0024382482979
"1327",8.5,8.4652510367734
"1328",15.8,16.4316164601163
"1329",9.7,9.1280607798934
"1330",20.6,20.5599035518344
"1331",17,15.9515087222528
"1332",6,5.6020607146169
"1333",6.3,6.2270857621524
"1334",10.4,10.4905871429815
"1335",23.1,24.0626805231872
"1336",18.4,18.9061449752847
"1337",7.5,8.60848844359106
"1338",6.2,6.34599540883305
"1339",5.4,5.14486018174614
"1340",0,2.42207389440669
"1341",16.9,15.9740928576075
"1342",12.4,14.101708184232
"1343",17.7,15.898901335495
"1344",9.3,10.1369695372111
"1345",18.1,17.3729489446571
"1346",18.3,18.2493704478095
"1347",21.3,20.7017028842875
"1348",14.5,14.2421164584801
"1349",5.3,5.16053167558403
"1350",10,9.18124654863442
"1351",21.2,20.6941602888332
"1352",5.9,4.72338259064372
"1353",10.6,11.3053458703265
"1354",15.9,13.8278597523036
"1355",12.8,12.8741651334086
"1356",11.7,11.9027209016367
"1357",9.1,9.50735774712252
"1358",17.8,17.2165720374317
"1359",2.1,0.415342034435451
"1360",9.9,9.37143435808209
"1361",15.9,14.9880502238653
"1362",12.2,12.6355819897263
"1363",16.5,16.5836747016272
"1364",18,17.7108322491392
"1365",5.5,7.12148560943386
"1366",14.1,12.471303257548
"1367",9.3,9.70202534126532
"1368",20.7,20.6145781694799
"1369",4.4,4.70125261676247
"1370",8.5,9.06235564934947
"1371",12.3,12.0098527610984
"1372",10.6,11.5232785306508
"1373",19.4,18.7158043473525
"1374",5.1,5.13071040800632
"1375",2.8,1.00787014632084
"1376",17.7,18.1210564873742
"1377",22.1,20.6460433366405
"1378",6.3,6.55066886187111
"1379",6.3,6.5648732964318
"1380",20.8,22.250796548857
"1381",26.1,26.314250641441
"1382",12.8,13.2599027597732
"1383",18.1,16.056829853304
"1384",5.5,6.19631417059626
"1385",10.1,10.4166710463015
"1386",10.1,10.564127711344
"1387",8.1,7.85182119252066
"1388",6.8,6.56912320139942
"1389",9.7,10.3093976907068
"1390",15.7,16.6505189445136
"1391",6.2,6.24498902979791
"1392",10.1,11.1311720396313
"1393",10.3,11.1078599503354
"1394",2.5,2.56982682648178
"1395",6.7,6.98438980465065
"1396",11.6,12.0843092168798
"1397",12.7,13.3975202808813
"1398",10.9,10.7983669956516
"1399",17.1,17.8897715471755
"1400",7.7,8.5802245610141
"1401",10.7,9.56917207053852
"1402",15.5,15.4477240995347
"1403",21,22.295024716984
"1404",11.4,12.7553975170605
"1405",7.2,7.58887160677866
"1406",9.6,9.77964014681113
"1407",20.3,20.944952351171
"1408",6,6.27714127622849
"1409",9.4,10.1269929749229
"1410",4.7,5.54347218208625
"1411",7.1,7.28855162514015
"1412",17.4,17.0450916967204
"1413",6.2,6.41559327933061
"1414",25.7,25.7054057988968
"1415",5.2,5.29403750998088
"1416",15.5,15.3244228002794
"1417",13.3,12.606589150743
"1418",0,-1.47377550165599
"1419",7.2,8.39708722724616
"1420",17.9,18.4508769374145
"1421",9.1,9.34146232705259
"1422",4,5.03968542857138
"1423",13.7,13.8611045414158
"1424",6.2,5.82805462870229
"1425",9.9,10.6437882123901
"1426",16.6,15.2604813714108
"1427",8.7,8.00916785626474
"1428",25.5,28.2048802544673
"1429",18.9,17.8846739887944
"1430",7.7,8.22424084382932
"1431",11.5,10.9183284671286
"1432",10.7,11.5349578387876
"1433",17.4,17.5544671848715
"1434",7.5,7.98155603610201
"1435",14.8,15.5922695352519
"1436",12.4,11.7353321593361
"1437",24.8,24.1454831064915
"1438",0,3.61726612514426
"1439",11.8,12.6838723076185
"1440",8.3,7.94823269499313
"1441",16.5,14.8763688304526
"1442",9.9,9.82045549958797
"1443",9.9,10.3616533258328
"1444",23.2,23.4260535372692
"1445",3.3,5.3459576418367
"1446",14.2,13.1274231205985
"1447",6.7,7.46982441386126
"1448",6.7,6.37378217155952
"1449",11.8,12.619907994802
"1450",15.2,14.649037249601
"1451",7.8,7.39575992918688
"1452",6.6,7.27447509615304
"1453",11.6,10.7255957819177
"1454",10.4,11.1314274415884
"1455",8.1,8.6413903139401
"1456",9.3,9.58532366121088
"1457",8,8.72487957025066
"1458",7.9,7.76731259042798
"1459",8.1,8.5398930946104
"1460",11,11.4303249101348
"1461",14.2,14.3540016883798
"1462",12.2,12.0374471998405
"1463",9.3,9.56516959511765
"1464",27.6,27.1621614612039
"1465",13.2,12.9772108410166
"1466",11.5,11.5310996371945
"1467",18.8,19.1368559633554
"1468",7.1,6.65506061532271
"1469",17.3,14.832626836036
"1470",7.5,7.81680794531784
"1471",19,18.6464966471391
"1472",8.8,9.79815137908456
"1473",35.5,36.4286197130087
"1474",18.3,17.0807249105399
"1475",9.1,8.55118321310031
"1476",20.6,20.5504701743661
"1477",20.9,20.8640289711028
"1478",31.4,30.330946212411
"1479",28.4,26.4063067232296
"1480",9.2,9.32324437210366
"1481",14.7,14.3998455471981
"1482",23.8,22.1017286613916
"1483",2.2,2.70520914105787
"1484",22,21.6598832429541
"1485",5.3,5.61822990073551
"1486",8.9,9.25258435522426
"1487",16.1,15.2082071249408
"1488",8.3,8.20492250945728
"1489",12.4,11.6228160796774
"1490",21.7,24.1043568841938
"1491",30.7,28.8301813739726
"1492",15.2,10.4173068657609
"1493",11.1,11.4589089974685
"1494",14.6,14.9258412372562
"1495",16.8,18.1435231719437
"1496",24.7,24.9928469692349
"1497",17.7,18.5048255343117
"1498",9.5,9.06901324753431
"1499",0,2.13691531449972
"1500",10.3,10.7816999974522
"1501",13.9,13.7554396792823
"1502",25.8,24.8580047162496
"1503",7.6,7.45639625180401
"1504",21.2,16.8070658124658
"1505",19.9,18.8157629582793
"1506",21.1,20.9402836667218
"1507",12.3,11.3243091918795
"1508",10.6,11.4160473987344
"1509",10.5,11.0245600658886
"1510",11.9,12.3901156372742
"1511",21.2,18.6354880788276
"1512",24.5,24.1767475141666
"1513",8.9,8.96475022878861
"1514",7.9,7.81040097725251
"1515",22.2,22.8026896241938
"1516",15.8,14.7163078682341
"1517",23.8,21.6396115579412
"1518",13.5,14.6063945917485
"1519",10.2,11.0531263279915
"1520",9.6,9.69022568540826
"1521",12.6,12.6618603793296
"1522",10,9.23792191935794
"1523",22.6,23.5363210497986
"1524",19.2,19.0117338764777
"1525",12.8,11.8030314006307
"1526",9.1,8.970577204052
"1527",13.5,12.735894250167
"1528",14,13.9154675673842
"1529",14.6,13.4801873271293
"1530",0,-0.16387871000208
"1531",16.7,16.9941886070396
"1532",11.2,11.412038444289
"1533",16.2,17.6662248986946
"1534",10.5,10.2710492911602
"1535",12.1,12.2900157694398
"1536",7,7.3945336526298
"1537",11.1,10.8051753804746
"1538",13.9,13.2025691316799
"1539",7.1,7.22636851828412
"1540",30.1,32.5415514944108
"1541",10.5,9.55307182249219
"1542",9.5,9.54144952484731
"1543",6.2,6.06625131360726
"1544",8.7,10.2823525448142
"1545",9.2,9.4913998631284
"1546",14.3,14.6236648939598
"1547",8.1,7.54672468119879
"1548",18.2,18.9435757732828
"1549",13.8,13.4509021744123
"1550",13.7,13.7668839709171
"1551",24.4,23.0867225506002
"1552",7.6,7.10314637157284
"1553",21.5,21.8664251956152
"1554",9.1,9.8497097978127
"1555",4.5,4.86766245237823
"1556",0,0.05621457481252
"1557",7.4,7.22609544791486
"1558",7.3,7.2048067327923
"1559",24.6,26.0964236332204
"1560",21.8,19.5443128218992
"1561",0,2.49923522773478
"1562",5,5.17039067002063
"1563",15.9,16.3871513076345
"1564",10.5,9.72356788665235
"1565",4,2.27532592352968
"1566",20.3,20.2909710315237
"1567",20.8,19.9776841589401
"1568",19.7,19.049879442722
"1569",13.8,13.5253678272094
"1570",6.6,7.68921337278485
"1571",11.6,11.5644083835357
"1572",27.6,27.9045457490586
"1573",8.2,9.25748200415985
"1574",12.7,12.9857655383228
"1575",12.4,12.7401237378574
"1576",11.8,12.139766123387
"1577",9.3,9.31102747004147
"1578",12.8,14.4422793294906
"1579",4.7,4.64765042662605
"1580",17.5,18.4387730076592
"1581",12.4,12.7391497917765
"1582",7.9,8.24007290150966
"1583",17.4,17.4729477716714
"1584",13.5,13.9925475104123
"1585",8,8.24258398160283
"1586",6.5,5.80347284197854
"1587",7.9,7.66879269667113
"1588",15.4,14.4092075761002
"1589",5.6,5.80853692389624
"1590",5.1,4.88432526910752
"1591",7.9,9.03763992163478
"1592",13.7,12.773812661964
"1593",17.9,16.2424440798866
"1594",13.8,14.2798958467133
"1595",21.1,23.1232360371596
"1596",3.8,4.21996535076153
"1597",4.8,3.42108668487034
"1598",16.9,18.9145728810945
"1599",6.5,7.85114462753706
"1600",9.5,10.1249924814208
"1601",18.6,18.6721749393451
"1602",3.5,2.57167371466674
"1603",5.8,6.33352977287183
"1604",21.7,20.6828754496409
"1605",13.2,13.1907004208411
"1606",2.7,-2.33844156867704
"1607",5.2,7.36116798496045
"1608",11.8,11.3833172613066
"1609",8.1,5.86912137362373
"1610",18.7,15.109819756071
"1611",7.2,7.11908047056057
"1612",16.4,16.679768291168
"1613",14.7,11.2017281984284
"1614",5.7,5.51583890002397
"1615",6.4,6.06782290505832
"1616",10.1,10.5780178022178
"1617",7.2,8.72577090971423
"1618",10,10.3836825304253
"1619",15.4,15.3249317260775
"1620",10.4,10.7582276413803
"1621",13.3,13.2793837299556
"1622",7.6,7.2234610531147
"1623",13.6,14.1286497732425
"1624",9.3,9.31504996193842
"1625",16.8,17.5537511576412
"1626",30.9,29.5525698166223
"1627",6.8,6.73512783146857
"1628",7.9,8.40162018942957
"1629",13.1,12.8824344228104
"1630",13.1,13.0447961144568
"1631",20,19.7386334656725
"1632",7.4,7.50577901887122
"1633",21.5,23.4593272466448
"1634",11.9,12.630399144063
"1635",28.3,25.0379052962904
"1636",9.5,10.9846175573195
"1637",17.5,17.4875918158969
"1638",4.4,2.9669877092523
"1639",29.6,28.5904666266526
"1640",20.3,19.9096453143979
"1641",0,-0.18627295097104
"1642",13.5,14.3900878805586
"1643",0,3.68011477772799
"1644",13.1,11.8340973046287
"1645",3.5,0.550779795597949
"1646",8.4,8.51100939432699
"1647",8.1,11.4456190781994
"1648",15.9,15.3803913903043
"1649",8.3,9.51292511206597
"1650",25.4,24.6994179484868
"1651",11.6,10.892033745713
"1652",8.8,9.06948063704648
"1653",22.3,24.7370362215163
"1654",7.5,7.82663726727563
"1655",0,-0.628070077830077
"1656",12,11.5303284743996
"1657",11.3,11.867665958355
"1658",10.3,10.5517636622064
"1659",21.4,22.9922487168672
"1660",14,15.1110049880833
"1661",9.1,9.60495077469
"1662",7.6,6.94759713617079
"1663",11.5,11.3075857706759
"1664",6.9,7.07872789955352
"1665",11.2,11.691295599393
"1666",18.7,19.8870834881352
"1667",14.3,13.7752112039779
"1668",4.5,4.53315175789707
"1669",7.6,8.47053358104904
"1670",15.5,15.5437964645463
"1671",15.3,18.1279605930047
"1672",0,10.2511151829829
"1673",8.2,8.64330898159564
"1674",11.9,10.7143960155577
"1675",8.4,8.10373877043873
"1676",8.3,9.87474544884866
"1677",11.5,12.8589262993951
"1678",15.9,14.721814235122
"1679",10.3,9.86389002323346
"1680",28,26.4216091127092
"1681",11,12.0329053265334
"1682",19.2,18.8499392816873
"1683",12.2,11.1617922052462
"1684",15.8,14.5032102067702
"1685",6.2,6.26847229060512
"1686",11.2,10.4517382417906
"1687",7.8,7.54851752398874
"1688",6.7,8.32860986704057
"1689",32.1,32.8469085661749
"1690",4.4,3.70217457681817
"1691",26.2,23.9708081286759
"1692",5,5.5290344330265
"1693",32.5,32.0929703167306
"1694",20.6,18.9324465848691
"1695",13.6,14.4770399059246
"1696",19.3,18.2241541239848
"1697",17.1,17.3160185253242
"1698",30.9,30.577253484085
"1699",33.1,30.420064461331
"1700",26,25.3065152348624
"1701",11.3,10.9074153987135
"1702",17.5,17.0775965955179
"1703",12.7,12.7071059654471
"1704",6.4,6.60665229381661
"1705",7.8,8.33314911427856
"1706",27.9,29.1863706111681
