"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"115","Ed Macauley*","C-F",21,"STB",67,0,2535,351,882,0.398,0,0,0,351,882,0.398,0.398,379,528,0.718,0,0,0,200,0,0,0,221,1081,1950,21.0366366328469,0.485,0,0.599,0,0,5.76984867335585,13.6972873499322,0,0,0,0,9.7,0.9,10.6,0.200710059171598,0,0,0,0
"116","Johnny Macknowski","G-F",27,"SYR",59,0,1143,154,463,0.333,0,0,0,154,463,0.333,0.333,131,178,0.736,0,0,0,65,0,0,0,128,439,1950,11.7163980175827,0.405,0,0.384,0,0,2.89649299837601,8.24729201634315,0,0,0,0,0.9,1.8,2.8,0.11758530183727,0,0,0,0
"117","John Mahnken","C",27,"TOT",62,0,1360,132,495,0.267,0,0,0,132,495,0.267,0.267,77,115,0.67,0,0,0,108,0,0,0,231,341,1950,4.81161762631523,0.313,0,0.232,0,0,0.538692895013399,11.0008192057241,0,0,0,0,-2.6,1.6,-1,-0.0352941176470588,0,0,0,0
"118","John Mandic","F-C",30,"TOT",25,0,208,22,75,0.293,0,0,0,22,75,0.293,0.293,22,32,0.688,0,0,0,8,0,0,0,54,66,1950,9.33887993277594,0.37,0,0.427,0,0,6.18129228874635,4.00321681813429,0,0,0,0,-0.1,0.3,0.3,0.0692307692307692,0,0,0,0
"119","Slater Martin*","PG",24,"MNL",67,0,1347,106,302,0.351,0,0,0,106,302,0.351,0.351,59,93,0.634,0,0,0,148,0,0,0,162,271,1950,11.7705890815086,0.395,0,0.308,0,0,0.690939658693886,15.0035246288476,0,0,0,0,0.9,2.6,3.5,0.124721603563474,0,0,0,0
"120","Ariel Maughan","F",26,"STB",68,0,1349,160,574,0.279,0,0,0,160,574,0.279,0.279,157,205,0.766,0,0,0,101,0,0,0,174,477,1950,8.78994333196652,0.359,0,0.357,0,0,1.64489282142801,10.8058909474184,0,0,0,0,-1.1,0.6,-0.5,-0.0177909562638992,0,0,0,0
"121","Matt Mazza","F",26,"SHE",26,0,276,33,110,0.3,0,0,0,33,110,0.3,0.3,32,45,0.711,0,0,0,29,0,0,0,34,98,1950,2.02864334565717,0.378,0,0.409,0,0,5.9469070299483,12.4972077130746,0,0,0,0,0,-0.1,0,0,0,0,0,0
"122","Mike McCarron","G",27,"TOT",8,0,37,3,15,0.2,0,0,0,3,15,0.2,0.2,3,5,0.6,0,0,0,3,0,0,0,5,9,1950,0.00272482542446539,0.262,0,0.333,0,0,7.30457379202039,6.24305892655907,0,0,0,0,-0.2,0,-0.1,-0.12972972972973,0,0,0,0
"123","Dick McGuire*","PG",24,"NYK",68,0,2135,190,563,0.337,0,0,0,190,563,0.337,0.337,204,313,0.652,0,0,0,386,0,0,0,160,584,1950,15.9676547944601,0.417,0,0.556,0,0,4.28478929547576,29.8318175646957,0,0,0,0,3.4,1.9,5.3,0.119156908665105,0,0,0,0
"124","Bones McKinney","SF",31,"WSC",53,0,1368,187,631,0.296,0,0,0,187,631,0.296,0.296,118,152,0.776,0,0,0,88,0,0,0,185,492,1950,7.85605211999998,0.352,0,0.241,0,0,2.71310622403322,9.20624386402469,0,0,0,0,-1.5,1.7,0.2,0.00701754385964912,0,0,0,0
"125","Mal McMullen","F-C",22,"INO",58,0,1064,123,380,0.324,0,0,0,123,380,0.324,0.324,77,141,0.546,0,0,0,87,0,0,0,212,323,1950,8.93837608322643,0.365,0,0.371,0,0,0,11.7040935490645,0,0,0,0,-0.4,0.9,0.6,0.0270676691729323,0,0,0,0
"126","Dick Mehen","PF",27,"WAT",62,0,1872,347,826,0.42,0,0,0,347,826,0.42,0.42,198,281,0.705,0,0,0,191,0,0,0,203,892,1950,-43.2570883779701,0.47,0,0.34,0,0,4.57973359156863,11.2645451734414,0,0,0,0,6.3,-0.7,5.6,0.143589743589744,0,0,0,0
"127","Ken Menke","G",27,"WAT",6,0,52,6,17,0.353,0,0,0,6,17,0.353,0.353,3,8,0.375,0,0,0,7,0,0,0,7,15,1950,6.45389850397702,0.365,0,0.471,0,0,8.09054131462285,16.9071647055838,0,0,0,0,0,0,0,0,0,0,0,0
"128","Stan Miasek","C-F",26,"CHS",68,0,1552,176,462,0.381,0,0,0,176,462,0.381,0.381,146,221,0.661,0,0,0,75,0,0,0,264,498,1950,13.3099669967679,0.445,0,0.478,0,0,5.66599102831873,6.11834334126392,0,0,0,0,2.8,2.9,5.8,0.179381443298969,0,0,0,0
"129","Ed Mikan","C",24,"TOT",65,0,858,89,321,0.277,0,0,0,89,321,0.277,0.277,92,120,0.767,0,0,0,42,0,0,0,143,270,1950,7.25026412084333,0.361,0,0.374,0,0,0,6.80776823241647,0,0,0,0,-0.6,1.4,0.8,0.0447552447552448,0,0,0,0
"130","George Mikan*","C",25,"MNL",68,0,2873,649,1595,0.407,0,0,0,649,1595,0.407,0.407,567,728,0.779,0,0,0,197,0,0,0,297,1865,1950,30.9433486675485,0.487,0,0.456,0,0,4.99734700750771,15.0427667959999,0,0,0,0,15.3,5.8,21.1,0.352523494604943,0,0,0,0
"131","Vern Mikkelsen*","PF",21,"MNL",68,0,2121,288,722,0.399,0,0,0,288,722,0.399,0.399,215,286,0.752,0,0,0,123,0,0,0,222,791,1950,17.9357715081844,0.466,0,0.396,0,0,7.03225397649345,8.35117001726426,0,0,0,0,5.6,3.6,9.2,0.208203677510608,0,0,0,0
"132","Al Miksis","C",21,"WAT",8,0,109,5,21,0.238,0,0,0,5,21,0.238,0.238,17,21,0.81,0,0,0,4,0,0,0,22,27,1950,11.5896838040115,0.446,0,1,0,0,6.30086492734335,5.98883173718709,0,0,0,0,0.2,0,0.1,0.0440366972477064,0,0,0,0
"133","Murray Mitchell","C",26,"AND",2,0,18,1,3,0.333,0,0,0,1,3,0.333,0.333,0,0,0,0,0,0,2,0,0,0,1,2,1950,2.05764842626531,0.333,0,0,0,0,8.95064645569486,9.9382699643894,0,0,0,0,0,0,0,0,0,0,0,0
"134","Leo Mogus","F-C",28,"PHW",64,0,1581,172,434,0.396,0,0,0,172,434,0.396,0.396,218,300,0.727,0,0,0,99,0,0,0,169,562,1950,18.156719896608,0.496,0,0.691,0,0,7.56939299182458,8.41193671625851,0,0,0,0,5.6,2.4,8,0.242884250474383,0,0,0,0
"135","Max Morris","F-C",24,"SHE",62,0,1874,252,694,0.363,0,0,0,252,694,0.363,0.363,277,415,0.667,0,0,0,194,0,0,0,172,781,1950,-7.48046228302137,0.445,0,0.598,0,0,4.96677353931159,12.9726058007375,0,0,0,0,4.4,-0.4,4.1,0.105016008537887,0,0,0,0
"136","Joe Mullaney","G",25,"BOS",37,0,309,9,70,0.129,0,0,0,9,70,0.129,0.129,12,15,0.8,0,0,0,52,0,0,0,30,30,1950,1.03293574652685,0.196,0,0.214,0,0,6.15424717411789,17.4100569464677,0,0,0,0,-0.9,0.3,-0.6,-0.0932038834951456,0,0,0,0
"137","Jerry Nagel","G",21,"FTW",14,0,99,6,28,0.214,0,0,0,6,28,0.214,0.214,1,4,0.25,0,0,0,18,0,0,0,11,13,1950,-0.437229031671258,0.218,0,0.143,0,0,8.84372269251522,23.7030921862621,0,0,0,0,-0.3,0.2,-0.1,-0.0484848484848485,0,0,0,0
"138","Jack Nichols","PF",23,"TOT",67,0,2124,310,848,0.366,0,0,0,310,848,0.366,0.366,259,344,0.753,0,0,0,142,0,0,0,179,879,1950,17.7772648051824,0.44,0,0.406,0,0,6.5505510971854,10.579559707565,0,0,0,0,4.7,2,6.7,0.151412429378531,0,0,0,0
"139","Richie Niemiera","G-F",28,"TOT",60,0,1131,110,350,0.314,0,0,0,110,350,0.314,0.314,104,139,0.748,0,0,0,116,0,0,0,77,324,1950,10.8721157749064,0.394,0,0.397,0,0,0.958090256934043,13.6444582095162,0,0,0,0,0.7,2.1,2.7,0.114588859416446,0,0,0,0
"140","Paul Noel","F",25,"NYK",65,0,798,98,291,0.337,0,0,0,98,291,0.337,0.337,53,87,0.609,0,0,0,67,0,0,0,132,249,1950,8.57612725245941,0.378,0,0.299,0,0,0,11.8551933684905,0,0,0,0,0,0.8,0.9,0.0541353383458647,0,0,0,0
"141","Jim Nolan","C",22,"PHW",5,0,70,4,21,0.19,0,0,0,4,21,0.19,0.19,0,0,0,0,0,0,4,0,0,0,14,8,1950,-1.70025699550742,0.19,0,0,0,0,6.1564232355548,8.86719877924783,0,0,0,0,-0.3,0.2,-0.2,-0.137142857142857,0,0,0,0
"142","Johnny Norlander","F",28,"WSC",40,0,559,99,293,0.338,0,0,0,99,293,0.338,0.338,53,85,0.624,0,0,0,33,0,0,0,71,251,1950,12.911145230804,0.38,0,0.29,0,0,0,10.1388771183418,0,0,0,0,-0.1,0.7,0.6,0.051520572450805,0,0,0,0
"143","George Nostrand","C-F",26,"TOT",55,0,649,78,255,0.306,0,0,0,78,255,0.306,0.306,56,99,0.566,0,0,0,29,0,0,0,118,212,1950,7.39424698137705,0.355,0,0.388,0,0,0,6.47731629574021,0,0,0,0,-0.7,1.1,0.4,0.0295839753466872,0,0,0,0
"144","Mike Novak","C-F",34,"TOT",60,0,826,37,149,0.248,0,0,0,37,149,0.248,0.248,25,47,0.532,0,0,0,61,0,0,0,139,99,1950,1.05213632731165,0.292,0,0.315,0,0,3.61581058688386,8.91721208455895,0,0,0,0,-1,1.6,0.6,0.0348668280871671,0,0,0,0
"145","Dermie O'Connell","G",21,"TOT",61,0,891,111,425,0.261,0,0,0,111,425,0.261,0.261,47,89,0.528,0,0,0,91,0,0,0,91,269,1950,4.67114375861703,0.29,0,0.209,0,0,0,14.9421282980669,0,0,0,0,-3.2,0.7,-2.5,-0.134680134680135,0,0,0,0
"146","Andy O'Donnell","G",24,"BLB",25,0,243,38,108,0.352,0,0,0,38,108,0.352,0.352,14,18,0.778,0,0,0,17,0,0,0,32,90,1950,11.6738140184365,0.388,0,0.167,0,0,3.65366419118141,12.5534035748656,0,0,0,0,0.1,0.3,0.3,0.0592592592592593,0,0,0,0
"147","Dick O'Keefe","G-F",26,"WSC",68,0,1430,162,529,0.306,0,0,0,162,529,0.306,0.306,150,203,0.739,0,0,0,74,0,0,0,247,474,1950,9.11363539365794,0.383,0,0.384,0,0,3.06125879793054,6.92512164354652,0,0,0,0,0.2,1.9,2.1,0.0704895104895105,0,0,0,0
"148","John Oldham","G",26,"FTW",59,0,1404,127,426,0.298,0,0,0,127,426,0.298,0.298,103,145,0.71,0,0,0,99,0,0,0,192,357,1950,8.67311177870467,0.364,0,0.34,0,0,1.62555733028698,9.17148838858928,0,0,0,0,-0.5,2.8,2.3,0.0786324786324786,0,0,0,0
"149","Gene Ollrich","G",27,"WAT",14,0,178,17,72,0.236,0,0,0,17,72,0.236,0.236,10,14,0.714,0,0,0,24,0,0,0,34,44,1950,-5.66928481906967,0.281,0,0.194,0,0,11.8601556318742,11.7055584505726,0,0,0,0,-0.5,-0.1,-0.6,-0.161797752808989,0,0,0,0
"150","Johnny Orr","F",22,"TOT",34,0,288,40,118,0.339,0,0,0,40,118,0.339,0.339,12,14,0.857,0,0,0,20,0,0,0,34,92,1950,5.070066449066,0.37,0,0.119,0,0,2.6685257557301,10.5440266033809,0,0,0,0,-0.1,0,-0.1,-0.0166666666666667,0,0,0,0
"151","Don Otten","C",28,"TOT",64,0,1818,242,648,0.373,0,0,0,242,648,0.373,0.373,341,463,0.737,0,0,0,91,0,0,0,246,825,1950,19.1685502410076,0.484,0,0.715,0,0,7.48705526030383,6.46766883901446,0,0,0,0,6.7,1.8,8.5,0.224422442244224,0,0,0,0
"152","Mac Otten","F-C",24,"TOT",59,0,515,51,155,0.329,0,0,0,51,155,0.329,0.329,40,81,0.494,0,0,0,36,0,0,0,119,142,1950,7.28885718109146,0.372,0,0.523,0,0,1.04083302662886,10.3640331540256,0,0,0,0,-0.1,0.4,0.3,0.0279611650485437,0,0,0,0
"153","Red Owens","SG",24,"TOT",61,0,1016,86,288,0.299,0,0,0,86,288,0.299,0.299,68,101,0.673,0,0,0,73,0,0,0,152,240,1950,8.32332243486006,0.361,0,0.351,0,0,0,9.47363579280461,0,0,0,0,-0.3,2,1.7,0.0803149606299213,0,0,0,0
"154","Easy Parham","F-G",28,"STB",66,0,1131,137,421,0.325,0,0,0,137,421,0.325,0.325,88,178,0.494,0,0,0,132,0,0,0,158,362,1950,9.14852714860434,0.362,0,0.423,0,0,0.133155932055923,17.3819911030327,0,0,0,0,-0.5,0.6,0.1,0.00424403183023873,0,0,0,0
"155","Jack Parkinson","G",25,"INO",4,0,23,1,12,0.083,0,0,0,1,12,0.083,0.083,1,1,1,0,0,0,2,0,0,0,3,3,1950,-10.9745857240426,0.121,0,0.083,0,0,6.22987352365584,9.81030293743339,0,0,0,0,-0.2,0,-0.2,-0.417391304347826,0,0,0,0
"156","Charlie Parsley","G",24,"PHW",9,0,88,8,31,0.258,0,0,0,8,31,0.258,0.258,6,7,0.857,0,0,0,8,0,0,0,7,22,1950,6.46579480453387,0.323,0,0.226,0,0,6.88219999215607,13.0722446102404,0,0,0,0,-0.1,0.1,0,0,0,0,0,0
"157","Stan Patrick","F-G",27,"TOT",53,0,690,116,294,0.395,0,0,0,116,294,0.395,0.395,89,147,0.605,0,0,0,74,0,0,0,76,321,1950,-0.819638072409084,0.447,0,0.5,0,0,9.72996070575618,11.5749644396335,0,0,0,0,1.9,-0.2,1.6,0.111304347826087,0,0,0,0
"158","Johnny Payak","SG",23,"TOT",52,0,903,98,331,0.296,0,0,0,98,331,0.296,0.296,121,173,0.699,0,0,0,86,0,0,0,113,317,1950,4.63643284894811,0.389,0,0.523,0,0,3.02140816151279,12.2356895606443,0,0,0,0,0.5,-0.1,0.4,0.0212624584717608,0,0,0,0
"159","Warren Perkins","G-F",27,"TRI",60,0,1368,128,422,0.303,0,0,0,128,422,0.303,0.303,115,195,0.59,0,0,0,114,0,0,0,260,371,1950,8.16408594643663,0.365,0,0.462,0,0,1.24883939583945,11.2605531586652,0,0,0,0,-0.4,1.7,1.3,0.0456140350877193,0,0,0,0
"160","Ed Peterson","C",25,"SYR",62,0,1103,167,390,0.428,0,0,0,167,390,0.428,0.428,111,185,0.6,0,0,0,33,0,0,0,198,445,1950,15.54359832797,0.472,0,0.474,0,0,6.94712345771285,0,0,0,0,0,3,2.1,5.1,0.221940163191296,0,0,0,0
"161","Jack Phelan","F",24,"TOT",55,0,687,87,268,0.325,0,0,0,87,268,0.325,0.325,52,90,0.578,0,0,0,57,0,0,0,151,226,1950,-11.7883595896418,0.367,0,0.336,0,0,18.3983137057557,8.72774077830296,0,0,0,0,-0.3,-0.3,-0.5,-0.0349344978165939,0,0,0,0
"162","Andy Phillip*","G-F",27,"CHS",65,0,2541,284,814,0.349,0,0,0,284,814,0.349,0.349,190,270,0.704,0,0,0,377,0,0,0,210,758,1950,16.5931654975571,0.406,0,0.332,0,0,5.29334426588381,23.410313435705,0,0,0,0,3.1,4.6,7.7,0.145454545454545,0,0,0,0
"163","Jim Pollard*","SF",27,"MNL",66,0,2605,394,1140,0.346,0,0,0,394,1140,0.346,0.346,185,242,0.764,0,0,0,252,0,0,0,143,973,1950,15.4899987334175,0.39,0,0.212,0,0,5.14250702430071,15.5634655501587,0,0,0,0,1.2,4.1,5.4,0.0995009596928983,0,0,0,0
"164","John Pritchard","C",23,"WAT",7,0,77,9,29,0.31,0,0,0,9,29,0.31,0.31,4,11,0.364,0,0,0,8,0,0,0,14,22,1950,0.94410273347912,0.325,0,0.379,0,0,5.9143077569949,11.7945543719787,0,0,0,0,-0.1,0,-0.2,-0.124675324675325,0,0,0,0
"165","Les Pugh","C-F",27,"BLB",56,0,616,68,273,0.249,0,0,0,68,273,0.249,0.249,115,136,0.846,0,0,0,16,0,0,0,118,251,1950,8.66182166929178,0.377,0,0.498,0,0,0,2.82605346960153,0,0,0,0,-0.2,0.7,0.6,0.0467532467532467,0,0,0,0
"166","Don Putman","G",27,"STB",57,0,689,51,200,0.255,0,0,0,51,200,0.255,0.255,33,52,0.635,0,0,0,90,0,0,0,116,135,1950,4.08784198454694,0.303,0,0.26,0,0,0.699358212904981,15.9474629191151,0,0,0,0,-1.1,0.4,-0.7,-0.048766328011611,0,0,0,0
"167","George Ratkovicz","PF",27,"SYR",62,0,1563,162,439,0.369,0,0,0,162,439,0.369,0.369,211,348,0.606,0,0,0,124,0,0,0,201,535,1950,14.901495354183,0.452,0,0.793,0,0,5.11767504902171,11.1386139913918,0,0,0,0,3.4,2.6,6,0.18426103646833,0,0,0,0
"168","Don Ray","F-C",28,"TRI",61,0,977,130,403,0.323,0,0,0,130,403,0.323,0.323,104,149,0.698,0,0,0,60,0,0,0,147,364,1950,10.0819948601392,0.388,0,0.37,0,0,0.77354802096565,8.78223134922167,0,0,0,0,0.2,1.1,1.3,0.0638689866939611,0,0,0,0
"169","Chick Reiser","G-F",35,"WSC",67,0,2011,197,646,0.305,0,0,0,197,646,0.305,0.305,212,254,0.835,0,0,0,174,0,0,0,223,606,1950,10.677881537514,0.4,0,0.393,0,0,4.3329098412246,12.2042383356209,0,0,0,0,1.7,2.2,3.9,0.0930880159124814,0,0,0,0
"170","Arnie Risen*","C",25,"ROC",62,0,1604,206,598,0.344,0,0,0,206,598,0.344,0.344,213,321,0.664,0,0,0,92,0,0,0,228,625,1950,14.2106788002627,0.423,0,0.537,0,0,5.73851019018809,7.75792865958328,0,0,0,0,2.4,2.2,4.6,0.137655860349127,0,0,0,0
"171","Tex Ritter","G-F",25,"NYK",62,0,794,100,297,0.337,0,0,0,100,297,0.337,0.337,125,176,0.71,0,0,0,51,0,0,0,101,325,1950,14.2575581183841,0.434,0,0.593,0,0,1.19101929778289,9.78415615692349,0,0,0,0,1.6,0.7,2.3,0.13904282115869,0,0,0,0
"172","Bill Roberts","C",24,"STB",67,0,500,77,222,0.347,0,0,0,77,222,0.347,0.347,28,39,0.718,0,0,0,24,0,0,0,90,182,1950,7.65098630295584,0.38,0,0.176,0,0,1.35402722845216,8.34016497892966,0,0,0,0,-0.1,0.3,0.2,0.0192,0,0,0,0
"173","Red Rocha","C",26,"STB",65,0,1927,275,679,0.405,0,0,0,275,679,0.405,0.405,220,313,0.703,0,0,0,155,0,0,0,257,770,1950,17.8901137395643,0.471,0,0.461,0,0,6.71578869465137,13.0824946777762,0,0,0,0,6.2,0.8,7,0.174364296834458,0,0,0,0
"174","Kenny Rollins","PG",26,"CHS",66,0,1290,144,421,0.342,0,0,0,144,421,0.342,0.342,66,89,0.742,0,0,0,131,0,0,0,129,354,1950,10.2084417461636,0.385,0,0.211,0,0,1.44518921610462,13.9649050448422,0,0,0,0,0.4,2.2,2.6,0.0967441860465116,0,0,0,0
"175","Bob Royer","G",22,"DNN",42,0,647,78,231,0.338,0,0,0,78,231,0.338,0.338,41,58,0.707,0,0,0,85,0,0,0,72,197,1950,-8.28360676972478,0.384,0,0.251,0,0,17.7024961724487,12.6988253324412,0,0,0,0,0.3,-0.3,0,0,0,0,0,0
"176","Jerry Rullo","G",26,"PHW",4,0,21,3,9,0.333,0,0,0,3,9,0.333,0.333,1,1,1,0,0,0,2,0,0,0,2,7,1950,8.16705035894883,0.371,0,0.111,0,0,7.48662440206885,15.2461211367317,0,0,0,0,0,0,0,0,0,0,0,0
"177","Ed Sadowski","C",32,"TOT",69,0,2185,299,922,0.324,0,0,0,299,922,0.324,0.324,274,373,0.735,0,0,0,136,0,0,0,244,872,1950,13.3734131928606,0.401,0,0.405,0,0,5.4350588777694,9.63408608790166,0,0,0,0,1.8,2.5,4.3,0.0944622425629291,0,0,0,0
"178","Kenny Sailors","G",29,"DNN",57,0,2322,329,944,0.349,0,0,0,329,944,0.349,0.349,329,456,0.721,0,0,0,229,0,0,0,242,987,1950,-56.4134313106597,0.431,0,0.483,0,0,4.24505599409126,10.7989984993302,0,0,0,0,4.8,-1,3.7,0.0764857881136951,0,0,0,0
"179","Pep Saul","SG",25,"ROC",49,0,395,74,183,0.404,0,0,0,74,183,0.404,0.404,34,47,0.723,0,0,0,28,0,0,0,33,182,1950,15.990276643125,0.447,0,0.257,0,0,3.96454924195017,12.1946752897815,0,0,0,0,1,0.5,1.5,0.182278481012658,0,0,0,0
"180","Herm Schaefer","G-F",31,"MNL",65,0,1362,122,314,0.389,0,0,0,122,314,0.389,0.389,86,101,0.851,0,0,0,203,0,0,0,104,330,1950,14.0196249047378,0.46,0,0.322,0,0,2.92481768626897,20.7099518817507,0,0,0,0,2.9,2.4,5.4,0.190308370044053,0,0,0,0
"181","Marv Schatzman","F",22,"BLB",34,0,395,43,174,0.247,0,0,0,43,174,0.247,0.247,29,50,0.58,0,0,0,38,0,0,0,49,115,1950,5.38169144305894,0.293,0,0.287,0,0,0,12.7037116094877,0,0,0,0,-1.3,0.4,-0.9,-0.109367088607595,0,0,0,0
"182","Fred Schaus","F",24,"FTW",68,0,2454,351,996,0.352,0,0,0,351,996,0.352,0.352,270,330,0.818,0,0,0,176,0,0,0,232,972,1950,17.398690826333,0.426,0,0.331,0,0,5.84588575989113,11.0399693536751,0,0,0,0,4,4.3,8.4,0.164303178484108,0,0,0,0
"183","Dolph Schayes*","F-C",21,"SYR",64,0,2497,348,903,0.385,0,0,0,348,903,0.385,0.385,376,486,0.774,0,0,0,259,0,0,0,225,1072,1950,21.9225822781134,0.48,0,0.538,0,0,5.89709640535004,17.6207266196453,0,0,0,0,8.8,4,12.8,0.246055266319584,0,0,0,0
"184","Milt Schoon","C",27,"SHE",62,0,1053,150,366,0.41,0,0,0,150,366,0.41,0.41,196,300,0.653,0,0,0,84,0,0,0,190,496,1950,-0.611060207741041,0.498,0,0.82,0,0,7.10411490609998,10.0342298933548,0,0,0,0,4.3,-0.3,4,0.182336182336182,0,0,0,0
"185","Howie Schultz","PF",27,"TOT",67,0,2019,179,671,0.267,0,0,0,179,671,0.267,0.267,196,282,0.695,0,0,0,169,0,0,0,244,554,1950,11.3195693111629,0.348,0,0.42,0,0,4.9542405466392,11.7536451628917,0,0,0,0,-1.6,4.6,3,0.0713224368499257,0,0,0,0
"186","Dick Schulz","F-G",33,"TOT",50,0,653,63,212,0.297,0,0,0,63,212,0.297,0.297,83,110,0.755,0,0,0,66,0,0,0,106,209,1950,8.0152348161491,0.401,0,0.519,0,0,0.540339375809596,13.6229282114674,0,0,0,0,0.6,0.2,0.8,0.0588055130168453,0,0,0,0
"187","Fred Scolari","PG",27,"WSC",66,0,2282,312,910,0.343,0,0,0,312,910,0.343,0.343,236,287,0.822,0,0,0,175,0,0,0,181,860,1950,15.3681129164016,0.415,0,0.315,0,0,5.57415836624666,12.1332241276493,0,0,0,0,3.1,2.3,5.4,0.113584574934268,0,0,0,0
"188","Wayne See","G",26,"WAT",61,0,1055,113,303,0.373,0,0,0,113,303,0.373,0.373,94,135,0.696,0,0,0,143,0,0,0,147,320,1950,-14.7989493728989,0.442,0,0.446,0,0,13.2464830009143,13.4369376219537,0,0,0,0,2,-0.4,1.6,0.0727962085308057,0,0,0,0
"189","Glen Selbo","G-F",23,"SHE",13,0,173,10,51,0.196,0,0,0,10,51,0.196,0.196,22,29,0.759,0,0,0,23,0,0,0,15,42,1950,3.84849050998799,0.329,0,0.569,0,0,3.79323052346512,15.9441845133001,0,0,0,0,-0.2,0,-0.2,-0.0554913294797688,0,0,0,0
"190","Rollie Seltz","G-F",26,"AND",34,0,785,93,309,0.301,0,0,0,93,309,0.301,0.301,80,104,0.769,0,0,0,64,0,0,0,72,266,1950,11.143358410404,0.375,0,0.337,0,0,0,11.5403620010873,0,0,0,0,0,1.8,1.8,0.110063694267516,0,0,0,0
"191","Jim Seminoff","G-F",27,"BOS",65,0,1522,85,283,0.3,0,0,0,85,283,0.3,0.3,142,188,0.755,0,0,0,249,0,0,0,154,312,1950,12.8947156124422,0.427,0,0.664,0,0,0.152727923157934,24.8867062694569,0,0,0,0,2.3,1.4,3.6,0.11353482260184,0,0,0,0
"192","George Senesky","PG",27,"PHW",68,0,2302,227,709,0.32,0,0,0,227,709,0.32,0.32,157,223,0.704,0,0,0,264,0,0,0,164,611,1950,13.4351541006303,0.379,0,0.315,0,0,4.98033500776733,17.2317875253151,0,0,0,0,0.7,3.7,4.4,0.0917463075586447,0,0,0,0
