"","Player","Pos","Age","Tm","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","Yr","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"1314","Marty Byrnes","SF",22,"TOT",79,0,1264,187,389,0.481,0,0,0,187,389,0.481,0.481,106,154,0.688,90,101,191,104,27,10,119,111,480,1979,9.9,0.525,0,0.396,7.7,8.1,7.9,10.4,0.9,0.4,20.7,17.5,0.2,0.7,0.9,0.034,-1.7,-1.7,-3.5,-0.5
"1315","Corky Calhoun","SF",28,"IND",81,0,1332,153,335,0.457,0,0,0,153,335,0.457,0.457,72,86,0.837,64,174,238,104,37,19,56,189,378,1979,9.9,0.507,0,0.257,4.9,13.4,9.2,9.9,1.3,0.7,13.1,12.6,1.1,1.2,2.3,0.082,-2,0.5,-1.5,0.2
"1316","Austin Carr","SG",30,"CLE",82,0,2714,551,1161,0.475,0,0,0,551,1161,0.475,0.475,292,358,0.816,155,135,290,217,77,14,175,210,1394,1979,15.4,0.529,0,0.308,5.9,5.8,5.8,11.4,1.3,0.3,11.7,21.9,4.5,0.5,5,0.088,1,-1.7,-0.7,0.9
"1317","Kenny Carr","PF",23,"LAL",72,0,1149,225,450,0.5,0,0,0,225,450,0.5,0.5,83,137,0.606,70,222,292,60,38,31,116,152,533,1979,12.6,0.522,0,0.304,7,19.9,13.8,6.8,1.5,1.4,18.5,21.8,-0.4,1.5,1.1,0.046,-2.8,-0.7,-3.5,-0.4
"1318","M.L. Carr","SF",28,"DET",80,0,3207,587,1143,0.514,0,0,0,587,1143,0.514,0.514,323,435,0.743,219,370,589,262,197,46,255,279,1497,1979,16.3,0.561,0,0.381,6.9,12.4,9.5,10.8,2.8,0.7,16,18.9,4.5,3.4,7.9,0.118,0.6,0.8,1.4,2.8
"1319","Ron Carter","SG",22,"LAL",46,0,332,54,124,0.435,0,0,0,54,124,0.435,0.435,36,54,0.667,21,24,45,25,17,7,40,54,144,1979,9.3,0.487,0,0.435,7.3,7.4,7.4,9.4,2.3,1.1,21.3,22.6,-0.3,0.3,0,-0.002,-4.1,-0.7,-4.8,-0.3
"1320","Harvey Catchings","C",27,"TOT",57,0,948,102,243,0.42,0,0,0,102,243,0.42,0.42,60,78,0.769,101,201,302,48,23,91,88,132,264,1979,11.1,0.476,0,0.321,11,22.5,16.7,6.5,1.1,5.1,24.1,14.6,-0.6,1.7,1.1,0.058,-3.3,1.5,-1.8,0.1
"1321","Don Chaney","SG",32,"BOS",65,0,1074,174,414,0.42,0,0,0,174,414,0.42,0.42,36,42,0.857,63,78,141,75,72,11,65,167,384,1979,9.7,0.444,0,0.101,6.5,8.1,7.3,9.5,3,0.5,13.1,18.1,-0.3,1,0.6,0.027,-3.5,0.8,-2.7,-0.2
"1322","Maurice Cheeks*","PG",22,"PHI",82,0,2409,292,572,0.51,0,0,0,292,572,0.51,0.51,101,140,0.721,63,191,254,431,174,12,193,198,685,1979,12.6,0.541,0,0.245,2.8,7.9,5.5,22.8,3.2,0.3,23.3,13.4,1.3,3.6,4.9,0.097,-1.4,2.1,0.7,1.6
"1323","Phil Chenier","SG",28,"WSB",27,0,385,69,158,0.437,0,0,0,69,158,0.437,0.437,18,28,0.643,3,17,20,31,4,5,31,28,156,1979,7.2,0.458,0,0.177,0.8,4.4,2.6,10.2,0.5,0.6,15.4,20,-0.3,0.2,-0.1,-0.014,-3.5,-1.7,-5.2,-0.3
"1324","Jim Chones","C",29,"CLE",82,0,2850,472,1073,0.44,0,0,0,472,1073,0.44,0.44,158,215,0.735,260,582,842,181,47,102,187,278,1102,1979,13.7,0.472,0,0.2,9.4,23.8,16.2,8.6,0.8,2,13.8,18.9,1,2.3,3.3,0.056,-0.8,-1,-1.8,0.1
"1325","Jim Cleamons","PG",29,"NYK",79,0,2390,311,657,0.473,0,0,0,311,657,0.473,0.473,130,171,0.76,65,160,225,376,73,11,142,147,752,1979,11.8,0.513,0,0.26,2.9,7.2,5.1,19.7,1.4,0.2,16.2,14.3,2.3,1.1,3.4,0.068,-0.7,-0.6,-1.2,0.5
"1326","E.C. Coleman","PF",28,"HOU",6,0,39,5,7,0.714,0,0,0,5,7,0.714,0.714,1,1,1,1,6,7,1,2,0,0,11,11,1979,10.9,0.739,0,0.143,2.8,16.5,9.8,3.2,2.4,0,0,7.5,0.1,0,0.1,0.169,-3.7,0.4,-3.2,0
"1327","Doug Collins","SG",27,"PHI",47,0,1595,358,717,0.499,0,0,0,358,717,0.499,0.499,201,247,0.814,36,87,123,191,52,20,131,139,917,1979,16,0.555,0,0.344,2.4,5.5,4,17.6,1.5,0.7,13.7,23.4,2.6,1.6,4.2,0.125,0.7,-0.5,0.1,0.9
"1328","Michael Cooper","SG",22,"LAL",3,0,7,3,6,0.5,0,0,0,3,6,0.5,0.5,0,0,0,0,0,0,0,1,0,1,1,6,1979,16.3,0.5,0,0,0,0,0,0,6.5,0,14.3,40,0,0,0,-0.073,-4.6,0,-4.6,0
"1329","Wayne Cooper","C",22,"GSW",65,0,795,128,293,0.437,0,0,0,128,293,0.437,0.437,41,61,0.672,90,190,280,21,7,44,52,118,297,1979,12.5,0.464,0,0.208,12.1,25.8,18.9,3.5,0.4,3,14,18.9,0,1.2,1.2,0.073,-2.9,-0.5,-3.4,-0.3
"1330","Dave Corzine","C",22,"WSB",59,0,532,63,118,0.534,0,0,0,63,118,0.534,0.534,49,63,0.778,52,95,147,49,10,14,53,67,175,1979,12.5,0.6,0,0.534,10,17.9,14,10.9,0.8,1.3,26.7,14.3,0.5,0.6,1.1,0.102,-0.9,0.8,-0.1,0.3
"1331","Dave Cowens*","C",30,"BOS",68,0,2517,488,1010,0.483,0,0,0,488,1010,0.483,0.483,151,187,0.807,152,500,652,242,76,51,174,263,1127,1979,15.2,0.516,0,0.185,6.7,22.2,14.4,13.7,1.4,1.1,13.7,19.6,2.4,2.4,4.8,0.091,0.1,0.2,0.3,1.5
"1332","Wesley Cox","SF",24,"GSW",31,0,360,53,123,0.431,0,0,0,53,123,0.431,0.431,40,92,0.435,18,45,63,11,13,5,44,68,146,1979,5.3,0.447,0,0.748,5.3,13.5,9.4,4,1.7,0.8,21.2,23.3,-0.9,0.4,-0.5,-0.061,-7.1,-0.8,-7.9,-0.6
"1333","Charlie Criss","PG",30,"ATL",54,0,879,109,289,0.377,0,0,0,109,289,0.377,0.377,67,86,0.779,19,41,60,138,41,3,79,70,285,1979,9.1,0.436,0,0.298,2.2,5.3,3.7,20.7,2.2,0.2,19.5,18.2,-0.5,0.7,0.1,0.008,-2.4,-0.8,-3.2,-0.3
"1334","Geoff Crompton","C",23,"DEN",20,0,88,10,26,0.385,0,0,0,10,26,0.385,0.385,6,12,0.5,6,17,23,5,0,3,12,19,26,1979,2.6,0.416,0,0.462,7.2,20,13.6,7.3,0,1.8,27.7,19,-0.2,0.1,-0.1,-0.081,-6,-0.4,-6.4,-0.2
"1335","Louie Dampier*","PG",34,"SAS",70,0,760,123,251,0.49,0,0,0,123,251,0.49,0.49,29,39,0.744,15,48,63,124,35,8,39,42,275,1979,13.3,0.513,0,0.155,2.2,6.4,4.4,19.7,2,0.5,12.7,15.3,0.9,0.7,1.6,0.098,0,0.2,0.3,0.4
"1336","Bob Dandridge","SF",31,"WSB",78,0,2629,629,1260,0.499,0,0,0,629,1260,0.499,0.499,331,401,0.825,109,338,447,365,71,57,222,259,1589,1979,19,0.553,0,0.318,4.3,12.9,8.6,19.1,1.2,1.1,13.4,24.1,5.8,2.8,8.7,0.158,2.6,0.4,3,3.4
"1337","Adrian Dantley*","SF",23,"LAL",60,0,1775,374,733,0.51,0,0,0,374,733,0.51,0.51,292,342,0.854,131,211,342,138,63,12,155,162,1040,1979,18.4,0.589,0,0.467,8.5,12.2,10.5,10.3,1.6,0.3,14.9,23.4,4,1.6,5.7,0.153,1.7,-1.2,0.5,1.1
"1338","Brad Davis","PG",23,"TOT",27,0,298,31,55,0.564,0,0,0,31,55,0.564,0.564,16,23,0.696,1,16,17,52,16,2,17,32,78,1979,11.7,0.599,0,0.418,0.3,5.5,2.9,21.4,2.4,0.4,20.7,10.8,0.4,0.2,0.6,0.102,-2,1.1,-0.9,0.1
"1339","Harry Davis","SF",23,"CLE",40,0,394,66,153,0.431,0,0,0,66,153,0.431,0.431,30,43,0.698,27,39,66,16,13,8,23,66,162,1979,10.6,0.471,0,0.281,7.1,11.5,9.2,5.5,1.5,1.1,11.8,19.7,0.1,0.2,0.3,0.038,-2.9,-1,-3.9,-0.2
"1340","Johnny Davis","PG",23,"IND",79,0,2971,565,1240,0.456,0,0,0,565,1240,0.456,0.456,314,396,0.793,70,121,191,453,95,22,214,177,1444,1979,14.7,0.511,0,0.319,2.4,4.2,3.3,21.3,1.5,0.4,13.1,21.4,3.7,1.5,5.2,0.083,0.5,-1.2,-0.7,1
"1341","Walter Davis","SF",24,"PHO",79,0,2437,764,1362,0.561,0,0,0,764,1362,0.561,0.561,340,409,0.831,111,262,373,339,147,26,293,250,1868,1979,23,0.606,0,0.3,5.1,11.8,8.5,21.1,2.7,0.6,16,29,6.3,3.1,9.4,0.184,3.8,0.4,4.2,3.8
"1342","Darryl Dawkins","C",22,"PHI",78,0,2035,430,831,0.517,0,0,0,430,831,0.517,0.517,158,235,0.672,123,508,631,128,32,143,197,295,1018,1979,15.6,0.545,0,0.283,6.6,24.9,16.1,9.1,0.7,3.6,17.4,21.7,0.8,3.8,4.6,0.108,-1.7,1.2,-0.5,0.8
"1343","Coby Dietrick","C",30,"SAS",76,0,1487,209,400,0.523,0,0,0,209,400,0.523,0.523,79,99,0.798,88,227,315,198,72,38,92,206,497,1979,13.9,0.56,0,0.248,6.5,15.5,11.1,15.7,2.1,1.3,17.2,13.6,2.1,2,4.1,0.133,0.3,1.6,1.9,1.5
"1344","Jacky Dorsey","SF",24,"HOU",20,0,108,24,43,0.558,0,0,0,24,43,0.558,0.558,8,16,0.5,12,11,23,2,1,2,8,25,56,1979,12.5,0.56,0,0.372,12.3,10.9,11.6,2.6,0.4,1,13.8,21.2,0.1,0,0.2,0.076,-3.2,-1.1,-4.3,-0.1
"1345","Leon Douglas","C",24,"DET",78,0,2215,342,698,0.49,0,0,0,342,698,0.49,0.49,208,328,0.634,248,416,664,74,39,55,190,319,892,1979,12.1,0.529,0,0.47,11.3,20.2,15.6,4.3,0.8,1.3,18.4,17.7,1.1,2,3.1,0.068,-2.3,-1.4,-3.7,-0.9
"1346","John Drew","SF",24,"ATL",79,0,2410,650,1375,0.473,0,0,0,650,1375,0.473,0.473,495,677,0.731,225,297,522,119,128,16,211,332,1795,1979,21.7,0.536,0,0.492,9.7,13.9,11.7,8.1,2.5,0.4,11.2,30.9,6.1,2.8,8.9,0.177,2.9,-0.8,2.1,2.5
"1347","Charles Dudley","PG",28,"CHI",43,0,684,45,125,0.36,0,0,0,45,125,0.36,0.36,28,42,0.667,25,61,86,116,32,1,64,82,118,1979,6.4,0.411,0,0.336,4,9.7,6.9,20.9,2.2,0.1,30.8,12.1,-0.7,0.6,-0.1,-0.009,-4.3,0.7,-3.6,-0.3
"1348","Mike Dunleavy","SG",24,"HOU",74,0,1486,215,425,0.506,0,0,0,215,425,0.506,0.506,159,184,0.864,28,100,128,324,56,5,130,168,589,1979,14.9,0.582,0,0.433,2.1,7.2,4.7,27.4,1.7,0.2,20.4,16.9,2.8,0.5,3.4,0.109,0.8,-0.5,0.3,0.9
"1349","T.R. Dunn","SG",23,"POR",80,0,1828,246,549,0.448,0,0,0,246,549,0.448,0.448,122,158,0.772,145,199,344,103,86,23,93,166,614,1979,12.3,0.496,0,0.288,8.7,12.3,10.5,7.4,2.2,0.7,13.1,15.3,1.7,2,3.7,0.097,-0.3,0.1,-0.2,0.8
"1350","James Edwards","C",23,"IND",82,0,2546,534,1065,0.501,0,0,0,534,1065,0.501,0.501,298,441,0.676,179,514,693,92,60,109,162,363,1366,1979,16.9,0.542,0,0.414,7.2,20.8,14,5.2,1.1,2.2,11.4,21.8,3.9,3.2,7.1,0.133,-0.3,-0.1,-0.4,1
"1351","Bob Elliott","PF",23,"NJN",14,0,282,41,73,0.562,0,0,0,41,73,0.562,0.562,41,56,0.732,16,40,56,22,6,4,26,34,123,1979,13.6,0.63,0,0.767,5.7,15.6,10.4,10.7,0.9,0.8,21,16.4,0.4,0.3,0.7,0.123,-0.8,0,-0.8,0.1
"1352","Bo Ellis","PF",24,"DEN",42,0,269,42,92,0.457,0,0,0,42,92,0.457,0.457,29,36,0.806,17,45,62,10,10,13,22,45,113,1979,12.2,0.524,0,0.391,6.7,17.3,12,5,1.7,2.5,16.9,18.6,0.1,0.4,0.5,0.09,-3,0.6,-2.4,0
"1353","Len Elmore","C",26,"IND",80,0,1264,139,342,0.406,0,0,0,139,342,0.406,0.406,56,78,0.718,115,287,402,75,62,79,73,183,334,1979,12.2,0.444,0,0.228,9.4,23.4,16.4,7.4,2.2,3.3,16.2,13.9,-0.1,2.2,2.1,0.079,-2.3,1.9,-0.3,0.5
"1354","Alex English*","SF",25,"IND",81,0,2696,563,1102,0.511,0,0,0,563,1102,0.511,0.511,173,230,0.752,253,402,655,271,70,78,196,214,1299,1979,17.6,0.54,0,0.209,9.7,15.3,12.5,14.4,1.2,1.5,14,20.3,4.3,2.6,7,0.124,2.1,0,2.1,2.8
"1355","Ray Epps","SF",22,"GSW",13,0,72,10,23,0.435,0,0,0,10,23,0.435,0.435,6,8,0.75,0,5,5,2,1,0,2,7,26,1979,7.9,0.49,0,0.348,0,7.5,3.7,3.6,0.7,0,7,16,0,0,0.1,0.057,-3.8,-0.4,-4.2,0
"1356","Julius Erving*","SF",28,"PHI",78,0,2802,715,1455,0.491,0,0,0,715,1455,0.491,0.491,373,501,0.745,198,366,564,357,133,100,315,207,1803,1979,20.1,0.538,0,0.344,7.7,13.1,10.5,19.6,2.1,1.9,15.8,27.7,3.6,4.4,7.9,0.136,2.9,0.6,3.5,3.9
"1357","Chris Ford","SG",30,"TOT",81,0,2737,538,1142,0.471,0,0,0,538,1142,0.471,0.471,172,227,0.758,124,150,274,374,115,25,210,209,1248,1979,14,0.502,0,0.199,5,6.1,5.5,19.6,1.9,0.5,14.5,20.7,2.1,1.4,3.5,0.062,0.1,-0.6,-0.5,1
"1358","Don Ford","PF",26,"LAL",79,0,1540,228,450,0.507,0,0,0,228,450,0.507,0.507,72,89,0.809,83,185,268,101,51,25,93,177,528,1979,11.1,0.54,0,0.198,6.2,12.4,9.5,8,1.5,0.8,16,15.1,1,1.5,2.5,0.078,-1.4,-0.3,-1.7,0.1
"1359","Phil Ford","PG",22,"KCK",79,0,2723,467,1004,0.465,0,0,0,467,1004,0.465,0.465,326,401,0.813,33,149,182,681,174,6,323,245,1260,1979,15.8,0.534,0,0.399,1.3,6.1,3.6,32.2,2.9,0.1,21.5,21.2,2.5,3.2,5.7,0.101,0.9,0,0.9,2
"1360","Bayard Forrest","C",24,"PHO",75,0,1243,118,272,0.434,0,0,0,118,272,0.434,0.434,62,115,0.539,110,205,315,167,29,37,107,151,298,1979,9.6,0.462,0,0.423,10,18,14.1,15.3,1,1.5,24.9,13.3,-0.2,1.5,1.2,0.048,-1.9,0.8,-1.1,0.3
"1361","Walt Frazier*","PG",33,"CLE",12,0,279,54,122,0.443,0,0,0,54,122,0.443,0.443,21,27,0.778,7,13,20,32,13,2,22,22,129,1979,12.9,0.482,0,0.221,2.6,5.4,3.9,16.2,2.2,0.4,14.1,22.2,0.1,0.1,0.2,0.029,-1.3,-0.8,-2.1,0
"1362","World B. Free","PG",25,"SDC",78,0,2954,795,1653,0.481,0,0,0,795,1653,0.481,0.481,654,865,0.756,127,174,301,340,111,35,297,253,2244,1979,22.1,0.552,0,0.523,4.6,6.3,5.4,17.1,1.7,0.6,12.7,29.9,9.4,0.7,10.1,0.164,4.4,-1.5,2.9,3.7
"1363","Terry Furlow","SG",24,"TOT",78,0,1686,388,804,0.483,0,0,0,388,804,0.483,0.483,163,195,0.836,76,91,167,184,58,30,134,122,939,1979,17,0.528,0,0.243,4.7,6.2,5.4,16.3,1.6,1,13.1,24.1,2.5,0.8,3.3,0.093,2,-1,1,1.3
"1364","Mike Gale","SG",28,"SAS",82,0,2121,284,612,0.464,0,0,0,284,612,0.464,0.464,91,108,0.843,40,146,186,374,152,40,153,192,659,1979,12.3,0.5,0,0.176,2.1,7,4.6,20.6,3.1,0.9,18.8,14.5,1,2.6,3.6,0.082,-1.1,1.6,0.6,1.4
"1365","Gus Gerard","SF",25,"TOT",58,0,465,84,194,0.433,0,0,0,84,194,0.433,0.433,50,91,0.549,40,58,98,21,20,13,36,74,218,1979,11.6,0.466,0,0.469,9.1,13.9,11.5,5.9,1.9,1.6,13.3,22.3,-0.1,0.6,0.5,0.055,-2.8,-0.4,-3.1,-0.1
"1366","George Gervin*","SF",26,"SAS",80,0,2888,947,1749,0.541,0,0,0,947,1749,0.541,0.541,471,570,0.826,142,258,400,219,137,91,286,275,2365,1979,23.2,0.591,0,0.326,5.4,9,7.3,11.5,2.1,1.6,12.5,30,8.1,3.2,11.4,0.189,4,-0.3,3.7,4.1
"1367","John Gianelli","C",28,"MIL",82,0,2057,256,527,0.486,0,0,0,256,527,0.486,0.486,72,102,0.706,122,286,408,160,44,57,106,196,584,1979,10.3,0.511,0,0.194,6.6,15.4,11,9.1,1,1.5,15.6,12.8,1.2,1.8,3,0.07,-1.3,0,-1.4,0.3
"1368","Artis Gilmore*","C",29,"CHI",82,0,3265,753,1310,0.575,0,0,0,753,1310,0.575,0.575,434,587,0.739,293,750,1043,274,50,156,310,280,1940,1979,22.3,0.619,0,0.448,9.9,25,17.5,12.9,0.7,2.6,16.5,23,8.6,4.1,12.7,0.186,3.4,0.7,4.1,5
"1369","Jack Givens","SF",22,"ATL",74,0,1347,234,564,0.415,0,0,0,234,564,0.415,0.415,102,135,0.756,98,116,214,83,72,17,75,121,570,1979,13,0.457,0,0.239,7.6,9.7,8.6,8.7,2.5,0.7,10.7,20.5,0.7,1.4,2.1,0.074,-0.4,-0.2,-0.7,0.5
"1370","Mike Glenn","SG",23,"NYK",75,0,1171,263,486,0.541,0,0,0,263,486,0.541,0.541,57,63,0.905,28,54,82,136,37,6,64,113,583,1979,15.5,0.567,0,0.13,2.6,5,3.8,16.5,1.4,0.3,11.1,19.3,2.4,0.5,2.8,0.117,0.6,-0.7,0,0.6
"1371","Glen Gondrezick","SF",23,"NYK",75,0,1602,161,326,0.494,0,0,0,161,326,0.494,0.494,55,97,0.567,147,277,424,106,98,18,95,226,377,1979,11,0.511,0,0.298,9.8,18.7,14.3,8,2.8,0.6,20.5,11.4,0.6,2.1,2.7,0.082,-1.8,1.4,-0.4,0.6
"1372","Gail Goodrich*","SG",35,"NOJ",74,0,2130,382,850,0.449,0,0,0,382,850,0.449,0.449,174,204,0.853,68,115,183,357,90,13,185,177,938,1979,13.1,0.499,0,0.24,3.2,5.1,4.2,23.5,1.9,0.3,16.4,20.1,1.1,1,2.2,0.049,-1.1,-1.1,-2.2,-0.1
"1373","Mike Green","C",27,"SAS",76,0,1641,235,477,0.493,0,0,0,235,477,0.493,0.493,101,144,0.701,131,223,354,116,37,122,89,230,571,1979,12.9,0.528,0,0.302,8.7,13.8,11.3,8.3,1,3.7,14.1,14.5,1.8,2,3.8,0.112,-0.8,1,0.2,0.9
"1374","Rickey Green","PG",24,"DET",27,0,431,67,177,0.379,0,0,0,67,177,0.379,0.379,45,67,0.672,15,25,40,63,25,1,44,37,179,1979,10.2,0.433,0,0.379,3.5,6.2,4.8,18.7,2.6,0.1,17.6,22.1,-0.4,0.3,-0.1,-0.012,-3.2,-0.8,-4,-0.2
"1375","Steve Green","SF",25,"IND",39,0,265,42,89,0.472,0,0,0,42,89,0.472,0.472,20,34,0.588,22,30,52,21,11,3,17,39,104,1979,12.4,0.5,0,0.382,8.5,11.7,10.1,10.6,1.9,0.6,14.1,17.8,0.2,0.3,0.4,0.08,-1.7,0.1,-1.6,0.1
"1376","Tommie Green","PG",22,"NOJ",59,0,809,92,237,0.388,0,0,0,92,237,0.388,0.388,48,63,0.762,20,48,68,140,61,6,89,111,232,1979,8.3,0.438,0,0.266,2.5,5.6,4.1,22.2,3.3,0.4,25.2,16.7,-1,0.7,-0.3,-0.017,-4.9,0.6,-4.2,-0.5
"1377","Kevin Grevey","SF",25,"WSB",65,0,1856,418,922,0.453,0,0,0,418,922,0.453,0.453,173,224,0.772,90,142,232,153,46,14,120,159,1009,1979,14,0.494,0,0.243,5,7.7,6.3,11.1,1.1,0.4,10.5,23.5,1.9,1.5,3.4,0.087,-0.3,-1.1,-1.4,0.3
"1378","Paul Griffin","PF",25,"NOJ",77,0,1398,106,223,0.475,0,0,0,106,223,0.475,0.475,91,147,0.619,126,265,391,138,54,36,117,198,303,1979,10,0.527,0,0.659,9.1,17.9,13.7,12.1,1.7,1.3,28.9,11,0,1.5,1.6,0.054,-2.6,1.1,-1.5,0.2
"1379","Bob Gross","SF",25,"POR",53,0,1441,209,443,0.472,0,0,0,209,443,0.472,0.472,96,119,0.807,106,144,250,184,70,47,121,161,514,1979,14,0.519,0,0.269,8.1,11.2,9.6,17,2.3,1.8,19.6,16.9,1.2,1.7,2.9,0.097,0.4,0.9,1.4,1.2
"1380","Ernie Grunfeld","SF",23,"MIL",82,0,1778,326,661,0.493,0,0,0,326,661,0.493,0.493,191,251,0.761,124,236,360,216,58,15,141,220,843,1979,15.2,0.546,0,0.38,7.7,14.7,11.2,15.2,1.5,0.4,15.5,19.9,2.8,1.6,4.3,0.117,0.2,-0.5,-0.2,0.8
"1381","Lars Hansen","C",24,"SEA",15,0,205,29,57,0.509,0,0,0,29,57,0.509,0.509,18,31,0.581,22,37,59,14,1,1,9,28,76,1979,13.6,0.538,0,0.544,11.3,19,15.1,9.2,0.2,0.3,11.3,15.2,0.4,0.3,0.6,0.149,-1,-0.3,-1.3,0.1
"1382","James Hardy","SF",22,"NOJ",68,0,1456,196,426,0.46,0,0,0,196,426,0.46,0.46,61,88,0.693,121,189,310,65,52,61,93,133,453,1979,10.7,0.487,0,0.207,8.4,12.3,10.4,5.9,1.6,2.1,16.7,14.6,0,1.3,1.3,0.043,-1.9,0,-1.9,0
"1383","Joe Hassett","SG",23,"SEA",55,0,463,100,211,0.474,0,0,0,100,211,0.474,0.474,23,23,1,13,32,45,42,14,4,32,58,223,1979,12.3,0.504,0,0.109,2.9,7.3,5.1,13.5,1.4,0.5,12.6,21.4,0.3,0.5,0.9,0.089,-2,0.1,-1.9,0
"1384","Steve Hawes","PF",28,"ATL",81,0,2205,372,756,0.492,0,0,0,372,756,0.492,0.492,108,132,0.818,190,401,591,184,79,47,145,264,852,1979,15,0.523,0,0.175,9,20.5,14.5,11.7,1.7,1.2,15.1,17.2,2.6,2.8,5.4,0.118,0.6,0.5,1,1.7
"1385","Bubbles Hawkins","SG",24,"DET",4,0,28,6,16,0.375,0,0,0,6,16,0.375,0.375,6,6,1,3,3,6,4,5,0,2,7,18,1979,23.8,0.483,0,0.375,10.8,11.5,11.1,19.8,8,0,9.7,28.1,0.1,0.1,0.1,0.221,-3.4,1.1,-2.3,0.1
"1386","Elvin Hayes*","PF",33,"WSB",82,0,3105,720,1477,0.487,0,0,0,720,1477,0.487,0.487,349,534,0.654,312,682,994,143,75,190,235,308,1789,1979,19.1,0.523,0,0.362,10.3,22,16.2,6.3,1.1,3,12.1,23.9,4.5,4.9,9.4,0.146,1,0.2,1.2,2.5
"1387","Spencer Haywood*","PF",29,"TOT",68,0,2361,595,1205,0.494,0,0,0,595,1205,0.494,0.494,231,292,0.791,172,361,533,127,40,82,200,236,1421,1979,16.8,0.533,0,0.242,7.5,15.3,11.5,8.2,0.8,1.8,13,25.1,2.5,1.8,4.3,0.087,0.3,-1.3,-1,0.6
"1388","Gar Heard","PF",30,"PHO",63,0,1213,162,367,0.441,0,0,0,162,367,0.441,0.441,71,103,0.689,98,253,351,60,53,57,60,141,395,1979,12.6,0.479,0,0.281,9.1,22.8,16.1,5.9,1.9,2.4,12.7,15,0.6,2,2.6,0.101,-1.5,0.6,-0.9,0.3
"1389","Tom Henderson","PG",27,"WSB",70,0,2081,299,641,0.466,0,0,0,299,641,0.466,0.466,156,195,0.8,51,112,163,419,87,10,148,123,754,1979,13.9,0.519,0,0.304,2.5,5.4,4,24.5,1.9,0.2,16.9,16.1,2.7,1.8,4.5,0.103,0.4,0.1,0.4,1.3
"1390","Keith Herron","SG",22,"ATL",14,0,81,14,48,0.292,0,0,0,14,48,0.292,0.292,12,13,0.923,4,6,10,3,6,2,5,11,40,1979,9.3,0.372,0,0.271,5.1,8.4,6.7,5.2,3.5,1.4,8.5,28.6,-0.1,0.1,0,-0.011,-4.5,-0.2,-4.8,-0.1
"1391","Phil Hicks","SF",26,"DEN",20,0,128,18,43,0.419,0,0,0,18,43,0.419,0.419,3,5,0.6,13,15,28,8,5,0,13,20,39,1979,6.5,0.431,0,0.116,10.7,12.1,11.4,8.3,1.8,0,22.3,17.5,-0.2,0.1,0,-0.014,-4.2,-0.6,-4.8,-0.1
"1392","Kenny Higgs","PG",24,"CLE",68,0,1050,127,279,0.455,0,0,0,127,279,0.455,0.455,85,111,0.766,18,84,102,141,66,11,47,176,339,1979,12.4,0.517,0,0.398,1.8,9.3,5.3,17.2,2.9,0.6,12.5,14.2,1.3,0.8,2.2,0.098,-2.4,1.8,-0.6,0.4
"1393","Armond Hill","PG",25,"ATL",82,0,2527,296,682,0.434,0,0,0,296,682,0.434,0.434,246,288,0.854,41,123,164,480,102,16,202,292,838,1979,11.8,0.518,0,0.422,1.7,5.5,3.5,24.8,1.9,0.4,20,15.8,2.4,1.8,4.2,0.08,-0.9,-0.5,-1.4,0.4
"1394","Darnell Hillman","PF",29,"KCK",78,0,1618,211,428,0.493,0,0,0,211,428,0.493,0.493,125,224,0.558,138,293,431,91,50,66,134,288,547,1979,10.7,0.519,0,0.523,9.1,20.2,14.5,6.9,1.4,2.3,20.3,15.7,0.2,2.4,2.6,0.077,-2.8,0.9,-1.8,0.1
"1395","Wilbur Holland","SG",27,"CHI",82,0,2483,445,940,0.473,0,0,0,445,940,0.473,0.473,141,176,0.801,78,176,254,330,122,12,185,240,1031,1979,13.1,0.507,0,0.187,3.5,7.7,5.6,19,2.3,0.3,15.4,19.4,1.7,2.1,3.8,0.074,-1.3,0.4,-1,0.7
"1396","Lionel Hollins","PG",25,"POR",64,0,1967,402,886,0.454,0,0,0,402,886,0.454,0.454,172,221,0.778,32,117,149,325,114,24,223,199,976,1979,14,0.496,0,0.249,1.8,6.7,4.2,23.9,2.7,0.7,18.5,24.2,0.2,2.1,2.3,0.055,-1,-0.5,-1.5,0.2
"1397","Essie Hollis","SF",23,"DET",25,0,154,30,75,0.4,0,0,0,30,75,0.4,0.4,9,12,0.75,21,24,45,6,11,1,14,28,69,1979,11.8,0.43,0,0.16,13.7,16.7,15.2,5.2,3.2,0.3,14.8,23.3,-0.1,0.2,0.1,0.022,-3.8,-0.5,-4.3,-0.1
"1398","Otis Howard","PF",22,"TOT",14,0,113,24,56,0.429,0,0,0,24,56,0.429,0.429,11,23,0.478,18,23,41,5,2,2,7,24,59,1979,13.7,0.446,0,0.411,16.5,21.9,19.1,6,0.8,0.9,9.6,24.7,0,0.1,0.2,0.064,-3.1,-0.9,-4,-0.1
